entity_id	valid	rejected	polled	electors	UPFA	NDF	DUNF	JSP	UDF	Ind 1	SLLP	NSH	Ind 5	Ind 3	ONF	USP	LF	Ind 2	SEP	NA	Ind 4	JP	PNF	RPP	UNAF	ACAKO
EC-17A	51981.999999999985	292.99999999999994	52275.000000000015	75682.99999999996	35995.99999999999	14970.999999999996	235.99999999999994	170.99999999999997	54.00000000000001	147.99999999999991	82.99999999999999	49.0	19.000000000000004	56.0	38.00000000000001	31.000000000000018	16.000000000000004	21.000000000000014	16.000000000000004	5.0	12.0	12.0	16.000000000000004	14.0	6.0	12.0
EC-17B	51687.0	356.0000000000001	52043.0	73590.0	33622.0	17054.0	311.00000000000006	136.99999999999997	70.0	151.0	52.99999999999998	51.00000000000001	19.999999999999996	37.00000000000001	41.99999999999998	22.0	28.0	19.999999999999996	8.0	8.0	8.0	8.999999999999995	5.999999999999998	19.0	4.0	7.0
EC-17C	64582.0	516.9999999999999	65099.0	88157.00000000001	41418.0	22270.0	240.99999999999997	154.00000000000003	40.00000000000001	108.99999999999999	59.99999999999999	39.00000000000001	18.999999999999993	34.999999999999986	37.999999999999986	31.999999999999996	28.999999999999986	27.000000000000004	7.999999999999999	6.0	15.999999999999998	10.000000000000002	7.999999999999999	9.0	3.0	10.999999999999998
EC-17D	64575.00000000001	583.0000000000001	65158.000000000015	93533.99999999997	41965.00000000001	21288.000000000004	262.0	254.99999999999994	85.0	201.99999999999997	67.99999999999999	49.000000000000014	24.0	63.0	52.000000000000014	41.0	36.00000000000001	57.0	23.000000000000007	21.000000000000004	9.999999999999998	21.000000000000004	15.999999999999998	14.999999999999998	12.0	9.999999999999998
EC-17E	84999.00000000004	650.0000000000003	85649.0	115275.0	57967.0	25591.000000000004	295.00000000000006	238.00000000000003	85.0	222.0	95.99999999999999	61.00000000000001	19.0	91.0	51.00000000000002	41.99999999999997	34.000000000000014	57.00000000000001	22.000000000000018	16.000000000000004	22.000000000000018	26.000000000000007	13.000000000000004	17.999999999999993	9.999999999999996	23.0
EC-17F	42428.999999999985	358.0000000000001	42787.00000000001	59137.00000000001	27618.999999999993	13928.000000000004	205.99999999999997	147.0	66.0	111.99999999999994	56.99999999999999	28.999999999999993	22.000000000000007	65.0	40.0	25.0	10.0	26.999999999999996	12.999999999999998	10.0	11.000000000000004	3.0000000000000004	15.999999999999996	10.0	6.000000000000001	6.9999999999999964
EC-17G	53490.999999999985	395.9999999999999	53887.0	73884.99999999999	34101.0	18431.0	226.99999999999994	134.0	63.99999999999999	141.0	60.99999999999997	41.00000000000002	21.00000000000001	60.0	31.000000000000007	37.00000000000001	19.000000000000007	32.99999999999999	19.000000000000007	15.0	7.999999999999999	15.999999999999998	9.000000000000002	13.000000000000002	3.000000000000001	7.0
EC-17P	36293	632	36925	36925	25760	10228	143	32	13	30	10	6	2	10	3	7	11	12	1	1	0	5	9	3	7	0
EC-18	223174.9999999999	1472.0000000000005	224646.99999999997	294582.99999999994	144888.99999999994	75026.00000000001	619.0000000000001	477.0	235.99999999999994	507.00000000000034	218.99999999999991	200.99999999999991	54.00000000000002	195.0	172.00000000000023	115.00000000000003	70.9999999999999	73.00000000000003	53.99999999999998	62.0	45.000000000000014	31.99999999999998	37.99999999999999	28.999999999999993	30.000000000000004	30.999999999999996
EC-18A	56990.000000000015	349.9999999999999	57340.00000000001	77084.00000000001	39586.99999999999	16516.999999999996	167.00000000000003	163.00000000000003	55.000000000000014	138.99999999999997	69.99999999999999	39.99999999999999	12.999999999999998	48.999999999999986	39.00000000000001	30.000000000000007	21.000000000000004	22.999999999999993	16.0	14.000000000000005	10.999999999999998	9.999999999999998	8.0	4.0	6.0	8.0
EC-18B	54302.00000000001	281.0000000000001	54582.999999999985	72401.99999999999	34612.99999999999	18979.0	93.00000000000001	89.00000000000001	57.000000000000014	130.00000000000003	48.99999999999999	61.00000000000001	9.0	57.000000000000014	45.0	24.0	9.0	15.999999999999998	7.999999999999999	18.0	12.0	3.0	7.0	7.999999999999999	7.999999999999999	7.0
EC-18C	97768.00000000001	710.0	98477.99999999999	130850.99999999999	60717.99999999998	35473.00000000002	320.00000000000006	219.00000000000003	117.99999999999999	228.00000000000006	99.00000000000004	98.0	28.999999999999986	88.0	85.00000000000004	61.00000000000001	38.99999999999999	28.999999999999986	28.999999999999986	30.0	22.0	16.999999999999986	21.000000000000007	16.999999999999986	13.000000000000005	15.0
EC-18P	14115	131	14246	14246	9971	4057	39	6	6	10	1	2	3	1	3	0	2	5	1	0	0	2	2	0	3	1
EC-19	446294.00000000006	6083.000000000005	452377.00000000023	598189.9999999995	237579.00000000015	198835.00000000015	1292.0000000000014	1214.0000000000007	1212.000000000001	795.0	733.0000000000002	580.0	450.00000000000006	524.9999999999999	668.9999999999995	505.9999999999999	247.99999999999997	265.00000000000017	246.00000000000003	263.0000000000001	165.00000000000006	153.00000000000006	163.9999999999999	179.00000000000003	103.99999999999987	117.00000000000004
EC-19A	63862.99999999996	491.0000000000001	64354.0	85562.0	38485.99999999999	24057.000000000004	175.00000000000003	206.99999999999997	106.00000000000001	161.00000000000003	117.99999999999993	80.99999999999997	34.999999999999986	74.99999999999999	78.0	53.00000000000001	31.0	32.99999999999998	18.000000000000007	41.00000000000001	18.000000000000007	24.000000000000004	24.999999999999996	20.00000000000001	10.000000000000005	11.0
EC-19B	34266.99999999999	1067.9999999999998	35335.0	48230.99999999999	20816.0	12528.999999999995	106.99999999999996	152.0	97.99999999999996	76.0	79.0	54.99999999999999	42.00000000000001	53.00000000000001	60.99999999999999	45.99999999999999	18.0	17.000000000000004	21.000000000000004	20.000000000000007	14.0	19.0	8.0	14.999999999999998	16.0	5.000000000000002
EC-19C	42530.99999999999	715.9999999999999	43246.99999999999	60002.0	18529.000000000007	22600.999999999996	176.99999999999997	130.00000000000003	231.0	74.99999999999996	102.00000000000003	89.99999999999999	68.00000000000001	52.000000000000014	108.99999999999996	71.00000000000003	45.99999999999998	30.000000000000007	25.0	46.99999999999998	31.0	19.999999999999996	28.999999999999996	34.00000000000001	15.000000000000004	19.000000000000004
EC-19D	38392.00000000001	441.0	38833.00000000001	51468.00000000001	19798.999999999996	17917.0	68.99999999999997	72.0	74.99999999999999	45.00000000000001	60.0	45.00000000000001	42.0	47.0	57.00000000000001	31.0	14.000000000000002	19.0	22.999999999999996	17.000000000000004	13.000000000000002	11.000000000000002	9.999999999999998	14.000000000000002	4.999999999999999	7.000000000000001
EC-19E	46906.00000000001	664.9999999999999	47571.00000000001	63124.000000000015	23758.000000000004	21945.999999999993	144.0	161.0	151.0	85.00000000000001	76.00000000000001	62.99999999999998	72.99999999999999	67.0	71.0	66.0	39.00000000000001	33.0	39.00000000000001	32.0	21.0	17.0	17.0	18.0	15.0	14.000000000000007
EC-19F	44459.0	425.00000000000006	44883.999999999985	59472.000000000015	24831.0	18696.0	131.0	121.00000000000003	88.0	89.99999999999999	68.0	41.99999999999999	37.00000000000001	61.000000000000014	67.00000000000001	59.99999999999999	16.000000000000007	22.0	23.000000000000007	24.999999999999996	17.999999999999993	13.000000000000002	19.0	13.999999999999998	4.000000000000002	13.000000000000002
EC-19G	51232.0	509.0000000000001	51740.99999999999	68937.0	27252.000000000007	23092.000000000007	110.00000000000001	98.99999999999994	82.00000000000001	85.00000000000001	57.0	41.999999999999986	36.00000000000001	59.999999999999986	64.0	53.0	20.999999999999993	44.0	19.99999999999999	22.0	17.0	13.000000000000004	16.0	16.0	14.0	17.0
EC-19H	57311.00000000001	735.0000000000002	58045.99999999999	77312.00000000001	29975.00000000001	26084.999999999996	182.00000000000003	178.00000000000006	156.99999999999997	99.99999999999997	82.99999999999997	70.99999999999999	61.00000000000001	72.99999999999999	74.00000000000001	60.000000000000014	23.000000000000007	26.999999999999993	34.0	23.000000000000007	13.000000000000007	20.000000000000004	21.0	20.000000000000004	13.000000000000007	18.000000000000004
EC-19I	44159.00000000001	830.9999999999993	44990.0	60706.00000000001	19134.999999999993	23855.999999999993	153.99999999999997	82.99999999999997	217.99999999999991	65.99999999999999	82.0	86.99999999999999	52.99999999999999	35.0	86.00000000000001	63.00000000000001	33.99999999999999	32.00000000000001	38.99999999999999	35.0	19.0	11.999999999999998	19.0	28.0	11.999999999999998	10.999999999999996
EC-19P	23174	202	23376	23376	14998	8056	43	11	6	12	8	4	3	2	2	3	6	8	4	1	1	4	0	0	0	2
EC-20	229584.0	2272.0	231856.0000000001	313553.9999999999	158435.0000000001	66802.99999999997	684.0000000000008	874.0000000000006	342.0000000000003	603.9999999999998	364.00000000000006	191.00000000000014	106.99999999999997	185.99999999999983	170.99999999999994	158.00000000000003	119.00000000000003	108.99999999999994	63.00000000000003	72.99999999999999	68.00000000000001	55.99999999999998	52.99999999999998	51.999999999999986	39.99999999999998	31.999999999999982
EC-20A	51356.99999999999	544.0000000000001	51901.00000000002	74692.0	34522.999999999985	15648.999999999995	191.99999999999997	251.9999999999999	104.00000000000006	153.0	104.00000000000006	47.99999999999999	23.000000000000004	50.99999999999998	46.99999999999998	37.0	34.00000000000001	23.000000000000004	27.0	13.999999999999996	11.999999999999998	16.000000000000007	14.999999999999998	10.0	10.999999999999996	11.999999999999998
EC-20B	68095.99999999999	743.0000000000001	68838.99999999997	96386.0	46731.000000000015	19990.0	193.0	260.9999999999999	121.0	191.0	108.00000000000001	73.99999999999997	46.99999999999999	56.99999999999999	70.00000000000004	46.99999999999999	31.999999999999996	27.999999999999996	19.0	30.000000000000004	23.000000000000014	13.999999999999998	13.999999999999998	23.000000000000014	12.000000000000007	10.999999999999998
EC-20C	97414.00000000004	789.9999999999997	98203.99999999997	129563.99999999996	68309.99999999999	27369.000000000004	290.0000000000001	355.00000000000006	113.99999999999997	247.99999999999994	148.0	69.00000000000001	37.0	76.0	54.0	71.99999999999999	49.00000000000001	55.999999999999986	16.999999999999996	29.000000000000004	29.999999999999996	26.000000000000007	24.000000000000004	17.999999999999996	16.000000000000004	6.999999999999998
EC-20P	12717	195	12912	12912	8871	3795	9	6	3	12	4	0	0	2	0	2	4	2	0	0	3	0	0	1	1	2
EC-21	592426.0000000007	4430.000000000003	596856.0000000001	748403.9999999994	377734.00000000035	203565.99999999994	1767.0	1524.9999999999998	1125.999999999999	1383.0000000000005	905.0000000000002	551.9999999999998	277.99999999999994	534.0000000000006	588.9999999999993	527.9999999999997	290.9999999999998	299.9999999999998	215.99999999999977	231.00000000000014	175.99999999999994	159.99999999999986	150.00000000000017	143.00000000000009	132.00000000000009	139.99999999999991
EC-21A	69575.00000000001	415.99999999999983	69991.00000000001	89518.00000000003	46176.99999999999	22276.999999999996	158.00000000000003	223.99999999999994	105.00000000000001	135.00000000000003	87.0	37.999999999999986	27.000000000000007	62.999999999999986	57.99999999999999	47.000000000000014	36.0	39.99999999999999	15.000000000000007	12.999999999999995	9.0	12.999999999999995	11.999999999999996	13.999999999999996	9.999999999999998	17.0
EC-21B	86355.99999999997	574.9999999999999	86931.0	108122.0	55225.00000000002	29891.000000000004	133.0	171.0	125.99999999999996	193.0	100.0	55.99999999999999	35.99999999999999	75.99999999999999	67.0	58.00000000000001	31.0	38.99999999999999	29.000000000000004	27.999999999999996	27.999999999999996	17.0	17.0	8.999999999999998	13.0	13.0
EC-21C	60318.99999999999	617.0	60935.99999999999	75685.00000000004	34773.0	24283.0	191.00000000000003	150.99999999999997	166.99999999999997	119.99999999999993	94.0	73.99999999999997	43.000000000000014	41.99999999999999	86.99999999999999	65.00000000000001	25.0	23.999999999999996	34.0	41.000000000000014	23.0	14.0	17.999999999999996	25.0	8.999999999999998	16.000000000000004
EC-21D	76490.00000000001	588.9999999999998	77079.0	96854.99999999999	46716.00000000001	28200.999999999996	254.9999999999999	199.99999999999991	142.0	169.99999999999994	107.99999999999999	104.99999999999999	44.99999999999999	83.00000000000004	87.0	81.0	47.99999999999999	46.0	30.000000000000007	36.000000000000014	23.999999999999996	26.999999999999996	26.000000000000007	18.000000000000007	16.999999999999996	24.99999999999999
EC-21E	72344.00000000003	562.0000000000001	72905.99999999999	92891.00000000004	43368.00000000001	27302.000000000004	374.99999999999994	161.99999999999997	191.00000000000003	166.99999999999991	131.0	103.99999999999999	45.00000000000001	73.0	95.00000000000003	66.0	36.999999999999986	40.0	25.999999999999996	38.99999999999999	17.999999999999996	20.0	25.00000000000001	29.000000000000007	12.00000000000001	19.0
EC-21F	69292.0	573.9999999999999	69866.0	86973.00000000001	45247.99999999999	22431.000000000004	257.00000000000006	220.0	173.0	168.99999999999997	118.00000000000001	67.0	43.99999999999999	82.0	67.0	85.00000000000003	39.99999999999999	41.0	39.99999999999999	38.99999999999999	30.000000000000007	26.999999999999996	18.000000000000007	21.999999999999996	44.99999999999997	29.000000000000007
EC-21G	46476.0	278.0	46753.999999999985	57232.00000000001	31514.000000000004	14009.000000000002	140.99999999999997	140.99999999999997	103.99999999999999	144.0	93.99999999999997	37.0	7.999999999999999	39.99999999999999	49.99999999999999	57.00000000000001	18.0	24.999999999999996	12.999999999999998	15.0	13.999999999999998	9.999999999999998	15.0	10.999999999999998	9.0	6.999999999999999
EC-21H	97932.00000000004	708.0	98640.00000000001	127375.0	65254.99999999999	31028.999999999993	248.0	255.99999999999994	115.99999999999999	280.0	169.00000000000006	69.00000000000001	26.0	73.0	76.99999999999999	67.0	52.0	43.00000000000001	27.0	20.0	30.000000000000014	31.0	18.99999999999999	13.999999999999996	17.0	13.999999999999996
EC-21P	13642	111	13753	13753	9458	4143	9	0	2	5	4	2	4	2	1	2	4	2	2	0	0	1	0	1	0	0
EC-22	479964.00000000023	3604.000000000001	483567.9999999998	635342.0000000006	296639.0	174877.00000000003	1377.0	1312.0000000000005	834.9999999999999	820.9999999999993	660.9999999999997	423.99999999999994	245.99999999999986	476.0000000000001	394.99999999999983	390.9999999999999	247.0	308.9999999999996	190.9999999999999	133.99999999999997	99.00000000000007	128.0000000000001	111.00000000000004	121.99999999999997	69.99999999999993	99.00000000000006
EC-22A	63738.000000000015	383.0	64120.999999999956	83554.00000000001	39735.999999999985	23096.999999999996	128.0	173.99999999999997	70.0	102.0	70.99999999999997	44.00000000000002	22.00000000000001	62.00000000000002	35.0	41.999999999999986	24.999999999999996	39.0	15.000000000000002	16.0	10.000000000000004	8.0	10.000000000000004	10.000000000000004	12.999999999999998	8.999999999999998
EC-22B	47946.00000000001	330.00000000000017	48276.000000000015	64564.99999999999	30980.000000000004	16077.000000000004	135.99999999999997	146.00000000000003	86.00000000000004	85.00000000000001	86.00000000000004	43.00000000000002	30.000000000000004	45.00000000000001	36.00000000000001	33.99999999999999	25.0	40.99999999999999	19.999999999999996	9.999999999999998	13.000000000000004	13.999999999999996	6.000000000000001	16.999999999999996	6.999999999999998	9.000000000000002
EC-22C	49674.0	372.0	50046.0	67118.00000000001	33128.999999999985	15790.999999999998	126.99999999999993	116.0	69.00000000000001	84.0	62.0	27.999999999999993	19.999999999999996	49.000000000000014	33.99999999999999	26.0	18.000000000000007	37.99999999999999	23.999999999999996	11.999999999999998	6.999999999999998	7.999999999999997	11.999999999999998	7.999999999999997	5.999999999999999	5.999999999999999
EC-22D	46516.99999999999	345.99999999999994	46863.0	62325.00000000001	29864.0	15966.999999999998	130.99999999999997	99.0	54.0	74.00000000000001	48.99999999999997	37.999999999999986	15.0	51.0	40.0	22.999999999999993	16.0	17.000000000000004	27.0	11.999999999999998	5.999999999999999	5.999999999999999	8.0	8.0	5.999999999999999	5.999999999999999
EC-22E	60327.000000000015	434.0000000000001	60761.00000000002	83066.0	32335.00000000001	27039.000000000004	132.99999999999997	134.0	91.00000000000003	90.00000000000001	85.99999999999997	70.0	17.0	47.000000000000014	55.00000000000001	55.00000000000001	34.0	34.0	15.999999999999993	19.999999999999996	11.000000000000002	4.999999999999999	11.000000000000002	19.000000000000004	7.0	18.0
EC-22F	37543.00000000001	268.00000000000006	37810.99999999999	51390.99999999999	23204.000000000004	13468.999999999996	176.99999999999994	113.0	75.00000000000001	95.0	60.0	39.0	19.000000000000004	39.99999999999999	47.0	39.0	31.999999999999993	35.0	17.999999999999996	17.000000000000004	8.999999999999998	19.000000000000004	10.999999999999998	7.0	5.999999999999999	11.999999999999998
EC-22G	53090.00000000001	431.00000000000006	53521.0	69964.00000000001	31455.999999999996	20346.000000000007	217.00000000000006	161.0	152.99999999999994	113.00000000000001	99.0	81.99999999999999	57.99999999999999	57.99999999999999	68.00000000000001	65.00000000000001	30.00000000000001	31.0	32.00000000000001	17.999999999999993	22.999999999999996	20.999999999999993	17.999999999999993	22.999999999999996	8.000000000000002	9.999999999999998
EC-22H	53764.00000000001	458.0	54221.99999999999	70448.0	33145.00000000001	19819.0	140.00000000000003	163.00000000000006	91.99999999999996	59.00000000000001	50.00000000000001	22.99999999999999	28.000000000000007	49.000000000000014	20.99999999999999	47.00000000000001	10.999999999999995	20.0	15.999999999999998	9.0	9.0	15.999999999999998	10.999999999999995	18.0	5.0	13.000000000000004
EC-22I	46145.0	398.0	46543.0	61507.0	28460.000000000004	16461.0	164.00000000000003	202.00000000000003	140.0	107.0	93.99999999999999	55.999999999999986	36.000000000000014	72.00000000000003	54.999999999999986	55.999999999999986	50.0	48.99999999999999	20.999999999999996	18.99999999999999	9.999999999999998	30.000000000000007	23.999999999999996	11.999999999999998	10.999999999999998	16.0
EC-22P	21220	184	21404	21404	14330	6811	24	4	5	12	4	1	1	3	4	4	6	5	2	1	1	1	0	0	1	0
LK	10393612.99999999	101838.00000000038	10495450.999999993	15734586.999999909	6015933.999999969	4173185.0000000037	39225.99999999979	26266.000000000175	23289.999999999975	18746.999999999876	14220.000000000056	9683.999999999987	9661.99999999998	9380.999999999987	9352.999999999996	8351.999999999995	7055.000000000004	6130.999999999973	4194.99999999999	3523.000000000007	3133.9999999999945	2769.9999999999964	2620.0000000000095	2617.9999999999973	2260.000000000006	2007.0000000000025
