entity_id	valid	rejected	polled	electors	UNP	PA	JVP	TULF	SLMC	EPDP	SU	NLF	DPLF	IND9	USP	IND4	NDP	DLF	IND3	ULF	IND7	INDP	ESMS	MULF	IND1	IND5	SMBP	JSP	PFF	IND2	LP	RJP	DUNF	IND6	SLPF	SLMK	SLNF	SEP	IND8	IND 3	IND14	Ind10	ELPP	IND10	IND15	IND12	IND11	IND13
EC-15C	67488.99999999997	2972.0	70461.0	92749.99999999997	32601.0	27843.000000000004	6416.9999999999945	0	0	0	92.00000000000004	329.0000000000001	0	0	0	5.0	0	0	3.999999999999997	60.00000000000001	24.0	0	7.999999999999994	0	7.999999999999994	0.9999999999999992	0	15.999999999999988	0	9.000000000000005	18.00000000000001	5.0	31.00000000000001	5.0	5.0	6.0	1.9999999999999984	0	0	0	0	0	0	0	0	0	0	0
EC-15D	52766.00000000002	3191.0000000000005	55957.00000000001	79999.99999999999	26882.000000000007	20884.000000000004	4291.999999999998	0	0	0	261.9999999999999	264.9999999999999	0	0	0	3.0	0	0	8.999999999999996	57.0	11.000000000000002	0	17.000000000000004	0	4.0	0.0	0	8.999999999999996	0	6.0	12.0	2.0	28.00000000000002	7.000000000000005	5.0	6.0	5.0	0	0	0	0	0	0	0	0	0	0	0
EC-15E	44938.0	2720.0	47657.99999999997	63298.00000000004	20524.999999999993	20009.0	3959.999999999998	0	0	0	99.99999999999999	178.99999999999997	0	0	0	4.999999999999999	0	0	6.999999999999999	51.00000000000001	21.000000000000004	0	10.999999999999996	0	1.9999999999999996	1.9999999999999996	0	9.999999999999998	0	4.999999999999999	7.999999999999998	2.999999999999999	27.999999999999996	4.999999999999999	0.0	4.999999999999999	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-15F	46548.99999999997	2056.0000000000005	48605.0	62635.99999999999	23124.999999999985	20093.0	2874.9999999999986	0	0	0	105.0	227.00000000000003	0	0	0	4.000000000000002	0	0	0.0	27.99999999999999	13.999999999999995	0	6.999999999999997	0	2.000000000000001	1.0000000000000004	0	8.000000000000004	0	9.0	9.0	4.000000000000002	25.000000000000018	3.000000000000001	3.000000000000001	5.0	2.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-15G	55088.00000000003	2689.9999999999995	57778.0	72989.99999999999	28297.00000000001	23509.99999999999	2768.9999999999995	0	0	0	156.0	183.00000000000003	0	0	0	10.000000000000002	0	0	6.0	44.99999999999999	15.999999999999996	0	6.0	0	3.999999999999999	7.0	0	5.000000000000001	0	9.0	7.999999999999998	5.000000000000001	37.00000000000001	1.9999999999999996	1.9999999999999996	3.999999999999999	7.0	0	0	0	0	0	0	0	0	0	0	0
EC-15H	60397.000000000015	2709.0000000000014	63106.0	80221.00000000001	26711.000000000007	27964.000000000015	5140.000000000001	0	0	0	228.99999999999991	189.00000000000006	0	0	0	0.9999999999999999	0	0	6.999999999999997	41.99999999999997	13.999999999999995	0	10.000000000000005	0	5.000000000000003	0.0	0	10.000000000000005	0	6.000000000000001	12.999999999999996	6.999999999999997	31.999999999999996	3.9999999999999996	3.9999999999999996	6.000000000000001	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0
EC-15I	60937.00000000002	3481.9999999999995	64419.00000000002	82925.99999999997	30901.000000000015	25266.000000000004	4162.000000000001	0	0	0	190.99999999999994	230.00000000000003	0	0	0	3.9999999999999987	0	0	5.000000000000003	62.000000000000014	21.0	0	15.999999999999995	0	7.000000000000002	2.9999999999999996	0	7.999999999999997	0	7.000000000000002	13.000000000000004	1.9999999999999993	22.0	3.9999999999999987	5.000000000000003	5.000000000000003	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-15J	61995.99999999999	2386.0000000000005	64381.99999999999	80820.99999999999	29320.999999999993	26713.999999999993	5348.999999999998	0	0	0	206.99999999999991	210.99999999999997	0	0	0	0.9999999999999998	0	0	3.999999999999999	65.0	22.99999999999999	0	11.0	0	2.9999999999999982	1.9999999999999996	0	12.999999999999996	0	10.0	10.0	3.999999999999999	29.999999999999996	1.9999999999999996	0.9999999999999998	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0
EC-15K	48873.99999999999	2224.0	51097.99999999998	66098.99999999999	24493.999999999985	20487.000000000004	3223.0000000000005	0	0	0	340.0	173.99999999999994	0	0	0	1.0	0	0	4.0	55.00000000000001	15.000000000000002	0	9.0	0	3.0000000000000004	2.0	0	7.0	0	9.0	4.0	1.0	29.000000000000004	3.0000000000000004	2.0	9.999999999999996	2.0	0	0	0	0	0	0	0	0	0	0	0
EC-15L	51692.999999999985	2170.0	53863.00000000004	71111.0	26830.000000000007	19359.0	4656.000000000001	0	0	0	520.0	171.00000000000003	0	0	0	1.9999999999999998	0	0	5.999999999999999	51.999999999999986	10.999999999999998	0	8.999999999999996	0	0.9999999999999999	3.9999999999999996	0	8.999999999999996	0	6.999999999999998	23.000000000000004	2.9999999999999996	15.999999999999998	5.000000000000002	1.9999999999999998	5.999999999999999	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-15M	51730.00000000001	2467.000000000001	54196.99999999999	72026.99999999999	26506.99999999999	20364.999999999996	4133.999999999998	0	0	0	279.00000000000017	250.00000000000017	0	0	0	2.999999999999999	0	0	6.999999999999998	67.00000000000001	20.000000000000007	0	9.0	0	5.999999999999998	3.999999999999999	0	5.000000000000002	0	5.999999999999998	22.999999999999993	1.9999999999999996	26.999999999999996	2.999999999999999	0.9999999999999998	7.999999999999998	3.999999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-15N	41270.99999999998	2719.9999999999995	43990.999999999985	58997.99999999999	18703.000000000004	17937.999999999996	4146.999999999999	0	0	0	101.99999999999997	203.00000000000003	0	0	0	3.0000000000000013	0	0	6.000000000000003	58.0	15.000000000000005	0	15.000000000000005	0	3.9999999999999982	4.999999999999997	0	12.000000000000005	0	6.000000000000003	15.999999999999993	0.0	27.000000000000004	3.9999999999999982	0.9999999999999996	4.999999999999997	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-15P	27034	433	27467	27467	11926	11758	3157	0	0	0	140	33	0	0	0	0	0	0	0	7	0	0	3	0	1	0	0	3	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EC-16	290209.0000000001	14638.000000000011	304847.00000000035	431836.0	146873.0000000001	120980.99999999997	18094.999999999985	0	0	0	1544.9999999999993	1870.0000000000002	0	0	0	0	0	0	53.00000000000002	0	0	0	229.99999999999994	197.00000000000003	55.0	0	0	57.99999999999995	0	48.99999999999998	0	44.00000000000002	108.99999999999997	0	20.000000000000014	0	29.999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-16A	53453.99999999999	4017.000000000001	57471.0	84865.99999999999	34353.0	17162.999999999996	1334.9999999999998	0	0	0	95.00000000000003	335.00000000000006	0	0	0	0	0	0	9.999999999999996	0	0	0	62.000000000000014	29.000000000000004	11.0	0	0	7.000000000000001	0	16.0	0	7.000000000000001	17.0	0	7.000000000000001	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-16B	57753.00000000001	3029.999999999999	60783.000000000015	87938.00000000004	26506.999999999996	25708.99999999999	4754.000000000002	0	0	0	90.00000000000001	507.0000000000001	0	0	0	0	0	0	12.000000000000004	0	0	0	49.00000000000002	29.999999999999996	14.999999999999998	0	0	16.0	0	11.000000000000005	0	6.000000000000002	35.00000000000001	0	4.999999999999998	0	6.999999999999995	0	0	0	0	0	0	0	0	0	0	0
EC-16C	64985.99999999999	3141.9999999999995	68128.00000000001	93040.00000000003	32254.0	27821.000000000004	3888.000000000001	0	0	0	419.0000000000002	403.0	0	0	0	0	0	0	16.000000000000007	0	0	0	46.999999999999986	46.999999999999986	7.0	0	0	17.000000000000007	0	10.000000000000004	0	25.000000000000004	25.000000000000004	0	2.000000000000001	0	5.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-16D	49307.000000000015	1848.0	51155.00000000001	72155.0	22914.999999999996	22323.00000000001	3345.0000000000005	0	0	0	363.0000000000001	246.00000000000009	0	0	0	0	0	0	4.000000000000001	0	0	0	23.00000000000001	32.99999999999999	12.0	0	0	9.999999999999998	0	6.0	0	1.0000000000000002	18.0	0	3.0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-16E	59195.99999999999	2470.9999999999995	61666.99999999999	88194.00000000003	28367.999999999985	25738.000000000004	4022.999999999999	0	0	0	532.0	369.00000000000006	0	0	0	0	0	0	10.999999999999995	0	0	0	46.00000000000002	58.00000000000001	8.999999999999998	0	0	7.999999999999997	0	5.999999999999999	0	4.999999999999999	14.0	0	2.9999999999999996	0	5.999999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-16P	5513	130	5643	5643	2476	2227	750	0	0	0	46	10	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-17	359344.00000000035	19795.999999999996	379139.9999999998	506628.99999999994	165054.99999999997	149392.99999999997	40005.00000000003	0	0	0	624.9999999999998	3279.000000000002	0	0	0	0	0	0	0	0	0	0	336.00000000000006	0	65.99999999999994	0	0	107.00000000000009	140.99999999999991	50.000000000000036	0	48.00000000000002	0	0	45.00000000000003	0	30.99999999999999	0	0	162.99999999999994	0	0	0	0	0	0	0	0
EC-17A	45535.999999999985	2283.9999999999995	47820.00000000001	65903.00000000001	19763.0	20389.999999999985	4647.000000000003	0	0	0	57.0	542.9999999999997	0	0	0	0	0	0	0	0	0	0	52.000000000000014	0	4.000000000000001	0	0	12.0	19.000000000000004	7.0	0	17.000000000000004	0	0	3.0	0	3.0	0	0	19.000000000000004	0	0	0	0	0	0	0	0
EC-17B	43696.99999999999	2340.000000000001	46037.000000000015	62393.000000000015	20698.99999999999	18007.000000000004	4454.0	0	0	0	39.00000000000001	401.9999999999999	0	0	0	0	0	0	0	0	0	0	32.0	0	5.999999999999998	0	0	7.0	17.0	4.999999999999999	0	4.0	0	0	4.0	0	2.0	0	0	19.0	0	0	0	0	0	0	0	0
EC-17C	52228.00000000002	2560.0000000000005	54788.000000000015	73625.99999999999	23421.000000000004	20359.000000000015	7738.999999999997	0	0	0	201.99999999999991	378.0000000000003	0	0	0	0	0	0	0	0	0	0	31.999999999999996	0	17.0	0	0	18.999999999999993	14.999999999999998	6.0	0	3.0	0	0	13.000000000000002	0	6.0	0	0	18.0	0	0	0	0	0	0	0	0
EC-17D	53824.00000000003	2993.9999999999995	56817.999999999985	78106.00000000003	27308.00000000001	20766.0	5003.000000000001	0	0	0	104.00000000000003	465.99999999999994	0	0	0	0	0	0	0	0	0	0	72.00000000000001	0	9.000000000000002	0	0	16.999999999999996	24.99999999999999	4.999999999999999	0	6.0	0	0	6.0	0	7.000000000000001	0	0	29.999999999999996	0	0	0	0	0	0	0	0
EC-17E	68267.0	4398.000000000002	72665.00000000003	97119.99999999999	28281.99999999999	31041.999999999996	7947.000000000003	0	0	0	97.99999999999999	685.9999999999999	0	0	0	0	0	0	0	0	0	0	69.99999999999999	0	19.0	0	0	16.000000000000004	37.000000000000014	14.000000000000007	0	4.999999999999998	0	0	9.999999999999996	0	8.000000000000002	0	0	32.99999999999998	0	0	0	0	0	0	0	0
EC-17F	35051.000000000015	2211.0000000000005	37261.99999999999	50126.0	15669.000000000002	14429.000000000005	4487.999999999999	0	0	0	45.0	325.0000000000001	0	0	0	0	0	0	0	0	0	0	33.0	0	5.0	0	0	13.999999999999993	12.999999999999998	6.000000000000001	0	8.999999999999998	0	0	3.0000000000000004	0	0.9999999999999998	0	0	11.000000000000004	0	0	0	0	0	0	0	0
EC-17G	44276.000000000015	2621.0	46896.99999999999	62502.00000000004	22852.999999999996	17087.99999999999	3754.0	0	0	0	42.99999999999999	412.0	0	0	0	0	0	0	0	0	0	0	42.00000000000002	0	3.000000000000001	0	0	20.0	12.000000000000004	7.0	0	3.000000000000001	0	0	5.0	0	3.9999999999999996	0	0	30.0	0	0	0	0	0	0	0	0
EC-17P	16465	388	16853	16853	7060	7312	1973	0	0	0	37	67	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	2	3	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
EC-18	181497.00000000006	11854.00000000001	193351.00000000006	244221.00000000006	86786.0	73679.00000000003	18956.0	0	0	0	199.0000000000001	1517.0000000000005	0	0	0	70.0	0	0	29.0	0	0	0	0	0	35.999999999999986	0	44.999999999999986	0	0	33.99999999999999	0	20.999999999999986	109.0	0	16.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18A	48230.999999999985	3393.0000000000005	51623.99999999999	66645.0	21436.0	19422.999999999993	6748.999999999998	0	0	0	56.999999999999986	434.99999999999994	0	0	0	25.999999999999996	0	0	9.000000000000002	0	0	0	0	0	15.000000000000004	0	18.000000000000004	0	0	15.000000000000004	0	7.000000000000003	33.99999999999999	0	7.000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18B	48477.99999999999	2400.999999999999	50879.0	63517.99999999999	24449.999999999996	19149.0	4355.0	0	0	0	37.00000000000001	415.99999999999994	0	0	0	12.0	0	0	3.9999999999999996	0	0	0	0	0	7.999999999999999	0	9.0	0	0	7.0	0	7.0	20.0	0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18C	81076.00000000003	5994.999999999999	87070.99999999997	110280.99999999997	39349.00000000001	33530.99999999999	7279.999999999999	0	0	0	99.00000000000004	661.9999999999995	0	0	0	32.000000000000014	0	0	16.000000000000007	0	0	0	0	0	12.000000000000005	0	18.000000000000004	0	0	11.0	0	6.000000000000003	54.99999999999999	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-18P	3712	65	3777	3777	1551	1576	572	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-19	373837.00000000023	26625.999999999985	400463.0000000001	505303.99999999977	201173.0	138443.0	26819.999999999975	0	0	0	1043.9999999999998	0	0	0	0	113.99999999999999	352.00000000000057	0	5064.999999999996	0	0	0	0	0	105.00000000000004	202.99999999999994	0	0	0	91.00000000000001	0	276.0000000000002	0	0	68.00000000000003	0	82.99999999999989	0	0	0	0	0	0	0	0	0	0	0
EC-19A	52482.00000000003	2793.0	55275.0	70677.99999999997	30316.000000000007	17224.000000000004	4655.000000000002	0	0	0	64.00000000000003	0	0	0	0	19.00000000000001	56.00000000000003	0	4.000000000000002	0	0	0	0	0	20.00000000000001	25.999999999999996	0	0	0	10.000000000000005	0	64.00000000000003	0	0	9.000000000000004	0	15.000000000000004	0	0	0	0	0	0	0	0	0	0	0
EC-19B	29039.00000000001	2579.0	31618.0	41188.00000000001	14791.999999999996	11949.000000000002	1961.9999999999989	0	0	0	66.00000000000001	0	0	0	0	11.000000000000002	33.00000000000001	0	98.99999999999999	0	0	0	0	0	22.999999999999996	28.999999999999993	0	0	0	13.0	0	40.000000000000014	0	0	11.000000000000002	0	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-19C	36089.99999999999	3575.0000000000005	39665.0	50668.0	20489.999999999993	12173.999999999996	1485.0	0	0	0	41.99999999999997	0	0	0	0	13.999999999999995	40.99999999999999	0	1743.0000000000002	0	0	0	0	0	9.0	27.99999999999999	0	0	0	15.999999999999995	0	24.0	0	0	9.999999999999998	0	13.999999999999995	0	0	0	0	0	0	0	0	0	0	0
EC-19D	32677.000000000004	1884.0	34561.0	45540.00000000001	16240.0	12518.000000000004	2851.0	0	0	0	136.99999999999997	0	0	0	0	7.999999999999999	39.99999999999999	0	817.0	0	0	0	0	0	6.0	13.000000000000002	0	0	0	12.0	0	21.0	0	0	7.000000000000001	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-19E	39877.0	3047.0000000000005	42923.99999999998	54349.0	20754.0	15137.0	2774.9999999999995	0	0	0	126.99999999999997	0	0	0	0	19.000000000000004	85.00000000000001	0	872.0000000000001	0	0	0	0	0	14.000000000000007	23.000000000000004	0	0	0	13.0	0	39.00000000000001	0	0	9.0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-19F	39781.00000000001	2681.0	42462.0	51762.99999999999	20496.00000000001	16287.0	2772.0000000000005	0	0	0	62.999999999999986	0	0	0	0	8.999999999999996	23.000000000000007	0	70.00000000000001	0	0	0	0	0	9.999999999999998	19.0	0	0	0	4.000000000000002	0	19.999999999999996	0	0	2.000000000000001	0	6.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-19G	45458.99999999999	2907.9999999999995	48366.99999999999	59666.000000000015	24295.0	17253.000000000004	3413.000000000001	0	0	0	114.0	0	0	0	0	8.0	32.0	0	266.99999999999994	0	0	0	0	0	9.999999999999995	24.999999999999993	0	0	0	8.0	0	18.000000000000004	0	0	8.0	0	8.0	0	0	0	0	0	0	0	0	0	0	0
EC-19H	47797.00000000001	3542.9999999999995	51339.99999999999	65673.99999999999	25750.0	17710.00000000001	3319.000000000001	0	0	0	302.00000000000006	0	0	0	0	12.0	30.000000000000007	0	592.0000000000001	0	0	0	0	0	9.000000000000002	21.0	0	0	0	11.000000000000002	0	27.999999999999996	0	0	3.999999999999999	0	9.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-19I	36910.0	3325.0000000000005	40235.000000000015	51761.999999999985	22114.0	12340.0	1729.0	0	0	0	70.0	0	0	0	0	14.0	11.999999999999998	0	574.9999999999997	0	0	0	0	0	4.000000000000001	16.000000000000004	0	0	0	4.000000000000001	0	21.999999999999993	0	0	7.0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-19P	13725	291	14016	14016	5926	5851	1859	0	0	0	59	0	0	0	0	0	0	0	26	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-20	187333.0	15637.999999999998	202971.0000000001	253318.00000000003	80549.00000000001	81805.0	21986.999999999993	0	0	0	358.99999999999983	1744.9999999999993	0	0	0	22.999999999999996	0	0	36.00000000000001	214.99999999999991	0	0	0	0	170.99999999999994	28.000000000000007	0	0	90.99999999999999	53.99999999999995	84.0	0	0	111.99999999999999	25.000000000000007	0	49.0	0	0	0	0	0	0	0	0	0	0	0
EC-20A	45371.0	4053.000000000001	49424.000000000015	62810.0	20257.999999999996	19422.99999999999	4822.999999999998	0	0	0	65.00000000000004	538.0000000000001	0	0	0	4.000000000000002	0	0	10.0	66.0	0	0	0	0	44.99999999999999	10.999999999999996	0	0	26.000000000000014	14.999999999999998	29.000000000000018	0	0	38.000000000000014	5.999999999999999	0	13.999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-20B	56109.99999999998	5375.999999999998	61486.000000000015	78033.00000000004	23313.00000000001	26591.000000000007	5230.000000000003	0	0	0	130.00000000000003	571.0	0	0	0	6.0000000000000036	0	0	8.999999999999996	61.0	0	0	0	0	51.0	7.999999999999999	0	0	30.000000000000004	15.999999999999998	23.000000000000014	0	0	43.000000000000036	10.000000000000009	0	17.999999999999993	0	0	0	0	0	0	0	0	0	0	0
EC-20C	79920.0	6103.000000000003	86022.99999999999	106437.0	34428.0	33230.0	11148.0	0	0	0	145.00000000000006	625.0000000000002	0	0	0	13.000000000000004	0	0	16.999999999999996	85.99999999999999	0	0	0	0	74.0	8.999999999999998	0	0	35.0	23.000000000000007	30.999999999999993	0	0	30.999999999999993	8.000000000000002	0	16.999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-20P	5932	106	6038	6038	2550	2561	786	0	0	0	19	11	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-21	489578.0	30483.000000000015	520061.0000000002	631754.0	227202.00000000017	212793.9999999999	40377.00000000002	0	0	0	1448.0000000000002	4588.999999999995	0	0	1556.0000000000002	172.99999999999997	0	0	54.99999999999999	0	0	0	242.00000000000009	0	100.00000000000001	270.0000000000002	0	0	230.9999999999999	166.99999999999986	259.0000000000001	0	0	0	56.99999999999997	0	57.999999999999964	0	0	0	0	0	0	0	0	0	0	0
EC-21A	60046.00000000001	3293.9999999999995	63340.0	79241.99999999999	27593.999999999996	26773.0	4447.999999999999	0	0	0	259.0000000000001	530.0000000000002	0	0	245.99999999999994	21.000000000000007	0	0	6.999999999999998	0	0	0	19.999999999999996	0	12.999999999999995	30.000000000000014	0	0	18.999999999999993	32.0	41.0	0	0	0	4.999999999999999	0	8.0	0	0	0	0	0	0	0	0	0	0	0
EC-21B	73697.0	3657.000000000001	77353.99999999997	94271.0	33702.000000000015	33136.00000000001	5333.999999999997	0	0	0	352.0000000000001	730.0	0	0	208.99999999999991	31.0	0	0	6.999999999999999	0	0	0	22.000000000000007	0	15.999999999999995	31.0	0	0	44.000000000000014	29.000000000000004	37.0	0	0	0	11.000000000000004	0	5.999999999999999	0	0	0	0	0	0	0	0	0	0	0
EC-21C	48940.000000000015	3300.0000000000005	52239.99999999999	61586.000000000015	24135.000000000007	21329.000000000004	2590.999999999999	0	0	0	125.99999999999996	491.99999999999994	0	0	154.0	10.999999999999998	0	0	2.0000000000000004	0	0	0	20.999999999999996	0	5.999999999999999	14.999999999999991	0	0	23.0	10.999999999999998	17.0	0	0	0	5.000000000000001	0	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0
EC-21D	62174.0	4793.000000000003	66967.0	81992.00000000003	30982.000000000004	25848.999999999996	4105.999999999999	0	0	0	222.0	604.0000000000001	0	0	206.0	26.999999999999996	0	0	10.0	0	0	0	30.000000000000007	0	16.999999999999996	31.0	0	0	32.99999999999999	15.000000000000004	32.00000000000001	0	0	0	5.999999999999999	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0
EC-21E	59642.99999999998	4588.999999999998	64231.99999999999	78583.0	30637.000000000007	24315.999999999993	3693.000000000002	0	0	0	106.99999999999999	542.9999999999998	0	0	166.99999999999991	17.0	0	0	10.0	0	0	0	34.0	0	12.00000000000001	34.0	0	0	25.00000000000001	17.0	21.0	0	0	0	7.000000000000002	0	3.0000000000000027	0	0	0	0	0	0	0	0	0	0	0
EC-21F	58829.000000000015	3203.0	62032.000000000015	73176.00000000003	26219.999999999996	28832.999999999993	2755.9999999999995	0	0	0	89.99999999999994	553.9999999999998	0	0	186.00000000000003	15.999999999999998	0	0	3.0	0	0	0	32.99999999999999	0	7.999999999999999	29.000000000000007	0	0	30.000000000000007	15.999999999999998	38.000000000000014	0	0	0	6.0	0	10.999999999999998	0	0	0	0	0	0	0	0	0	0	0
EC-21G	38399.00000000001	2829.9999999999995	41229.0	48682.0	16707.999999999996	18445.0	2506.0	0	0	0	65.99999999999999	415.99999999999994	0	0	125.99999999999997	19.0	0	0	1.9999999999999998	0	0	0	12.999999999999998	0	6.999999999999999	17.0	0	0	17.0	15.0	24.999999999999996	0	0	0	6.999999999999999	0	9.999999999999998	0	0	0	0	0	0	0	0	0	0	0
EC-21H	79741.00000000003	4677.999999999999	84419.00000000001	105974.0	33941.99999999999	30539.0	13761.000000000002	0	0	0	177.0	712.9999999999999	0	0	254.99999999999997	31.0	0	0	11.999999999999996	0	0	0	67.0	0	20.999999999999996	82.00000000000003	0	0	39.0	31.999999999999993	47.999999999999986	0	0	0	9.0	0	13.0	0	0	0	0	0	0	0	0	0	0	0
EC-21P	8109	139	8248	8248	3282	3574	1182	0	0	0	49	7	0	0	7	0	0	0	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
EC-22	421640.0000000003	22669.00000000001	444308.99999999965	568721.9999999999	208103.99999999997	170900.99999999994	36710.999999999956	0	0	0	2046.000000000002	2514.0000000000027	0	0	0	136.99999999999983	0	0	59.0	0	0	0	399.00000000000017	0	92.00000000000001	0	144.00000000000006	85.00000000000006	160.9999999999998	54.00000000000001	184.99999999999994	0	0	0	47.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22A	58515.0	2527.0000000000005	61041.99999999998	76474.99999999997	29259.000000000004	23108.999999999985	5515.0	0	0	0	191.00000000000009	283.9999999999999	0	0	0	20.000000000000007	0	0	8.0	0	0	0	42.999999999999986	0	8.0	0	16.0	4.0	22.00000000000001	6.0	20.000000000000007	0	0	0	10.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22B	43463.0	2216.999999999999	45680.0	59001.0	20569.0	18619.000000000004	3735.9999999999995	0	0	0	182.00000000000003	235.99999999999994	0	0	0	7.999999999999999	0	0	9.000000000000002	0	0	0	39.99999999999999	0	6.999999999999998	0	9.999999999999998	9.999999999999998	18.999999999999996	4.999999999999999	12.000000000000002	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22C	44889.000000000015	2056.9999999999995	46946.0	61324.99999999999	19241.999999999993	19454.0	5414.999999999999	0	0	0	389.0	243.99999999999994	0	0	0	7.999999999999997	0	0	9.000000000000004	0	0	0	37.0	0	6.999999999999998	0	18.000000000000007	7.999999999999997	14.999999999999996	3.9999999999999987	29.999999999999993	0	0	0	9.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22D	41084.99999999999	2045.0000000000005	43130.00000000001	56580.0	19971.999999999996	17067.999999999993	3453.9999999999995	0	0	0	232.00000000000003	203.0	0	0	0	20.0	0	0	2.9999999999999996	0	0	0	36.00000000000001	0	6.999999999999998	0	27.999999999999993	10.0	16.0	11.999999999999998	17.000000000000004	0	0	0	6.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22E	53403.00000000001	2559.9999999999995	55963.0	73064.00000000003	30845.00000000001	17641.000000000004	4116.0	0	0	0	408.0000000000002	244.00000000000009	0	0	0	23.000000000000007	0	0	3.9999999999999982	0	0	0	41.99999999999999	0	9.999999999999998	0	15.999999999999993	15.999999999999993	9.999999999999998	3.000000000000001	19.999999999999996	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22F	33856.99999999999	1826.9999999999993	35683.99999999999	47647.999999999985	18044.000000000004	12262.999999999996	3161.0	0	0	0	104.99999999999996	175.00000000000003	0	0	0	9.999999999999998	0	0	5.999999999999999	0	0	0	29.000000000000007	0	7.999999999999998	0	14.0	10.999999999999998	11.999999999999998	5.999999999999999	7.999999999999998	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22G	45534.99999999999	3521.0	49056.0	62548.0	22704.0	19508.0	2677.999999999999	0	0	0	87.00000000000001	391.00000000000006	0	0	0	16.000000000000004	0	0	4.999999999999999	0	0	0	57.99999999999999	0	16.000000000000004	0	8.999999999999996	7.0	19.999999999999996	4.999999999999999	27.0	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22H	46401.00000000001	2594.0000000000005	48994.999999999985	61914.000000000015	21297.999999999996	20574.000000000004	3820.0	0	0	0	223.0	332.99999999999994	0	0	0	12.0	0	0	3.9999999999999996	0	0	0	51.000000000000014	0	9.0	0	15.000000000000002	10.0	21.99999999999999	6.0	20.0	0	0	0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22I	40774.99999999999	3014.0000000000005	43788.99999999999	56142.999999999985	20383.000000000004	16528.000000000004	3147.9999999999995	0	0	0	132.99999999999997	391.99999999999994	0	0	0	18.99999999999999	0	0	10.999999999999998	0	0	0	61.0	0	18.000000000000007	0	9.999999999999998	8.0	23.999999999999996	6.999999999999998	30.000000000000007	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0
