entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	AITUF	IG6M	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG2R	IG3A	IG2B	IG9N	IG3H	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG7B	IG6N	IG5T	IG2P	IG3N	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	IG4T	IG1P	NSU	IG3D	IG7N	IG4N	IG2D	IG5C	IG4V	IG9T	IG1T	IG2T	IG1N	OWOS	IG4D	IG4A	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS
EC-05C	40636.00000000001	3990.000000000001	44660.0	75153.99999999999	23733.999999999996	14659.000000000002	1974.0	0	0	0	7.999999999999997	0	0	0	34.00000000000001	0	0	0	34.00000000000001	18.0	0	5.0	0	0	0	0	1.9999999999999993	7.999999999999997	0	0	0	0	0	9.0	5.0	0	0	7.999999999999997	0	3.9999999999999987	1.9999999999999993	0	0	0	0	0	0	0	27.999999999999996	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.999999999999995	0	5.0	0	0.9999999999999997	0	0	3.0	9.0	0	0	0	13.999999999999998	0	0	0	17.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05D	43381.00000000001	5567.0	48992.00000000002	83381.00000000006	26817.999999999993	14665.99999999999	1574.0000000000007	0	0	0	2.0	0	0	0	11.000000000000002	0	0	0	20.999999999999996	28.999999999999996	0	8.0	0	0	0	0	3.000000000000001	8.0	0	0	0	0	0	8.0	4.9999999999999964	0	0	7.0	0	4.0	4.9999999999999964	0	0	0	0	0	0	0	22.000000000000004	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	9.999999999999993	0	4.0	0	0	3.000000000000001	68.00000000000001	0	0	0	12.000000000000004	0	0	0	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05P	13548	604	14157	14379	9893	2854	755	0	0	0	1	0	0	0	7	0	0	0	3	2	0	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-06A	146227.00000000003	19968.99999999999	166330.99999999994	247068.99999999997	72766.00000000001	59339.00000000001	1389.0000000000005	0	10911.99999999999	0	13.000000000000002	0	0	0	9.000000000000002	0	0	0	0	80.99999999999996	0	12.000000000000002	229.9999999999999	0	0	0	24.000000000000004	36.99999999999999	0	0	0	0	0	19.999999999999993	14.000000000000005	0	0	0	37.99999999999999	1.0	0	0	0	0	0	0	0	102.00000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0	0	0	8.0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	8.0	9.000000000000002	0	0	0	0	0	0	6.000000000000001	0	0	0	0	0	7.000000000000003	0	0	0	0	0	0
EC-06B	40340.00000000001	5326.999999999999	45711.00000000001	70730.0	24790.000000000007	13553.0	699.9999999999999	0	1119.9999999999995	0	0.9999999999999996	0	0	0	0.9999999999999996	0	0	0	0	24.000000000000007	0	3.9999999999999982	27.999999999999996	0	0	0	10.0	7.9999999999999964	0	0	0	0	0	3.000000000000001	6.000000000000002	0	0	0	3.000000000000001	0.9999999999999996	0	0	0	0	0	0	0	7.9999999999999964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	0	0	1.9999999999999991	0	0	0	0	0	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0.9999999999999996	0.0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	1.9999999999999991	0	0	0	0	0	0
EC-06C	30769.0	5146.000000000002	35959.00000000001	65968.99999999999	18866.0	10362.0	993.0000000000002	0	236.00000000000006	0	165.99999999999994	0	0	0	5.000000000000002	0	0	0	0	20.000000000000007	0	1.9999999999999993	20.999999999999996	0	0	0	0.9999999999999997	6.999999999999998	0	0	0	0	0	6.000000000000002	5.000000000000002	0	0	0	0.9999999999999997	0.9999999999999997	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.000000000000001	0	0	15.0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	3.000000000000001	3.000000000000001	0	0	0	0	0	0	3.9999999999999987	0	0	0	0	0	1.9999999999999993	0	0	0	0	0	0
EC-06D	39370.000000000015	6423.999999999998	45840.000000000015	73369.0	26016.999999999996	11551.0	507.9999999999999	0	881.0000000000001	0	28.000000000000004	0	0	0	3.0	0	0	0	0	25.000000000000004	0	5.000000000000001	24.0	0	0	0	3.0	9.000000000000007	0	0	0	0	0	12.0	7.000000000000001	0	0	0	2.000000000000001	1.0000000000000004	0	0	0	0	0	0	0	105.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	4.000000000000002	0	0	0	0	0	13.000000000000005	0	0	0	0	0	0	0	0	0	0	5.000000000000001	4.000000000000002	0	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	0
EC-06P	9256	370	9629	10195	6672	2080	394	0	40	0	17	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07A	26726.000000000004	1277.0	28003.000000000007	50109.00000000001	17374.0	7295.0	1898.9999999999995	0	0	0	0.9999999999999999	0	0	0	28.999999999999996	0	0	0	0	3.9999999999999996	0	0	24.000000000000004	0	0	1.9999999999999998	1.9999999999999998	1.9999999999999998	0	0	0	0	0	0.0	0	26.0	0	0	24.000000000000004	0	0	0	0	0	15.999999999999998	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	12.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07B	39508.000000000015	2160.0	41668.00000000001	68780.0	26210.0	8926.000000000004	4179.999999999999	0	0	0	3.000000000000001	0	0	0	6.000000000000002	0	0	0	0	14.000000000000005	0	0	18.999999999999996	0	0	0.0	16.0	10.0	0	0	0	0	0	0.0	0	57.00000000000001	0	0	15.000000000000005	0	0	0	0	0	10.999999999999998	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07C	38331.00000000001	1677.0	40007.99999999999	67024.99999999999	27273.999999999996	8688.0	2022.0	0	0	0	4.999999999999999	0	0	0	157.00000000000006	0	0	0	0	11.000000000000002	0	0	11.000000000000002	0	0	2.0	4.0	2.0	0	0	0	0	0	7.000000000000003	0	32.0	0	0	3.0000000000000018	0	0	0	0	0	39.0	0	0	0	0	0	0	0	9.000000000000002	0	0	0	0	0	0	0	0	25.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000018	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07D	48565.00000000002	2611.0000000000014	51176.00000000002	84772.0	32926.00000000001	12592.000000000002	2791.999999999999	0	0	0	4.999999999999998	0	0	0	51.0	0	0	0	0	16.999999999999993	0	0	18.0	0	0	5.999999999999998	5.999999999999998	14.999999999999996	0	0	0	0	0	1.0	0	47.999999999999986	0	0	5.999999999999998	0	0	0	0	0	28.0	0	0	0	0	0	0	0	4.999999999999998	0	0	0	0	0	0	0	0	11.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07E	58725.0	3657.0000000000005	62381.99999999998	94244.99999999997	40083.0	15616.0	2716.9999999999986	0	0	0	5.000000000000001	0	0	0	5.000000000000001	0	0	0	0	31.999999999999993	0	0	56.00000000000003	0	0	10.000000000000002	5.999999999999998	19.0	0	0	0	0	0	5.999999999999998	0	46.99999999999999	0	0	7.999999999999998	0	0	0	0	0	35.000000000000014	0	0	0	0	0	0	0	15.999999999999996	0	0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.999999999999996	0	0	0	0	0	0	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07F	52839.99999999999	3576.999999999999	56417.0	89805.0	35733.0	14119.000000000005	2696.0000000000014	0	0	0	2.0	0	0	0	27.00000000000001	0	0	0	0	17.0	0	0	40.99999999999997	0	0	8.999999999999996	4.0	16.0	0	0	0	0	0	5.999999999999999	0	55.000000000000014	0	0	2.0	0	0	0	0	0	41.99999999999998	0	0	0	0	0	0	0	25.999999999999996	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07G	41547.00000000001	2036.9999999999995	43584.0	74442.0	28814.000000000007	9729.000000000002	2820.9999999999995	0	0	0	1.9999999999999991	0	0	0	17.999999999999996	0	0	0	0	14.0	0	0	25.000000000000007	0	0	8.999999999999998	1.9999999999999991	7.9999999999999964	0	0	0	0	0	0.9999999999999996	0	38.99999999999998	0	0	19.999999999999996	0	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	9.999999999999998	0	0	0	0	0	0	0	0	1.9999999999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	3.9999999999999982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07H	40627.999999999985	1744.0	42371.99999999999	71575.00000000001	20347.999999999996	14803.999999999998	5324.0	0	0	0	2.0	0	0	0	4.999999999999998	0	0	0	0	13.000000000000002	0	0	27.0	0	0	4.999999999999998	0.0	4.999999999999998	0	0	0	0	0	2.9999999999999996	0	47.00000000000001	0	0	2.0	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	9.999999999999996	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07I	49286.99999999998	2035.9999999999989	51323.0	84872.00000000001	31998.0	13062.000000000002	4026.0	0	0	0	2.9999999999999996	0	0	0	11.999999999999998	0	0	0	0	11.0	0	0	33.00000000000002	0	0	2.9999999999999996	9.0	5.0	0	0	0	0	0	2.9999999999999996	0	44.0	0	0	5.999999999999999	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07J	41273.000000000015	2410.0	43682.99999999999	76190.00000000001	27660.000000000004	10644.000000000004	2809.0	0	0	0	0.0	0	0	0	12.000000000000002	0	0	0	0	12.000000000000002	0	0	27.000000000000004	0	0	3.9999999999999996	3.0000000000000004	7.999999999999999	0	0	0	0	0	4.999999999999998	0	24.999999999999993	0	0	3.9999999999999996	0	0	0	0	0	19.000000000000007	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07P	23958	827	24785	25324	16887	4626	2377	0	0	0	2	0	0	0	8	0	0	0	0	8	0	0	4	0	0	5	3	5	0	0	0	0	0	5	0	7	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08A	45299.99999999998	2718.000000000002	48018.0	86311.0	30270.0	12737.0	1959.9999999999993	0	0	2.999999999999999	2.0	0	0	0	40.000000000000014	0	0	0	51.0	0	0	2.0	50.0	0	0	0	5.999999999999998	32.99999999999999	0	0	0	0	0	0	13.000000000000004	0	0	53.999999999999986	0	2.0	0	0	0	0	0	0	0	0	7.000000000000003	16.0	0	0	0	0	5.000000000000002	0	0	0	0	0	0	0	0	5.000000000000002	0	0	5.999999999999998	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08B	45535.0	2572.0000000000005	48107.0	85686.00000000006	33113.0	9971.000000000004	2211.9999999999995	0	0	4.0	2.0	0	0	0	17.000000000000018	0	0	0	47.99999999999999	0	0	0.0	25.000000000000004	0	0	0	4.0	23.999999999999996	0	0	0	0	0	0	4.0	0	0	47.99999999999999	0	1.0	0	0	0	0	0	0	0	0	2.0	8.0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	4.0	0	0	7.000000000000002	0	4.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08C	47406.99999999998	2169.999999999999	49577.0	87509.99999999993	30816.0	13196.000000000004	3075.000000000001	0	0	22.000000000000007	2.999999999999999	0	0	0	85.99999999999999	0	0	0	38.99999999999998	0	0	4.0	37.00000000000001	0	0	0	2.999999999999999	26.0	0	0	0	0	0	0	2.0	0	0	51.0	0	2.0	0	0	0	0	0	0	0	0	4.999999999999999	2.999999999999999	0	0	0	0	1.0	0	0	0	0	0	0	0	0	6.999999999999999	0	0	5.999999999999998	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08D	41717.99999999998	1905.9999999999995	43624.00000000001	77705.00000000003	28833.99999999998	10276.999999999996	2257.0	0	0	2.9999999999999996	4.000000000000001	0	0	0	141.99999999999994	0	0	0	50.00000000000002	0	0	2.0000000000000004	27.999999999999993	0	0	0	5.999999999999999	17.0	0	0	0	0	0	0	5.999999999999999	0	0	34.0	0	9.999999999999998	0	0	0	0	0	0	0	0	4.000000000000001	4.000000000000001	0	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0	1.0000000000000002	0	0	5.999999999999999	0	4.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08E	39019.0	1473.0000000000002	40492.0	74600.99999999996	26176.99999999999	9534.999999999998	3086.0	0	0	0.0	2.0000000000000004	0	0	0	50.999999999999986	0	0	0	20.999999999999993	0	0	8.000000000000002	45.0	0	0	0	2.0000000000000004	14.0	0	0	0	0	0	0	5.0	0	0	25.000000000000004	0	1.0000000000000002	0	0	0	0	0	0	0	0	2.0000000000000004	4.000000000000001	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	6.000000000000002	0	0	1.0000000000000002	0	1.0000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08F	48074.0	1299.0000000000002	49373.00000000001	80334.0	24353.0	19875.000000000007	3623.9999999999995	0	0	7.999999999999998	1.9999999999999996	0	0	0	57.00000000000001	0	0	0	19.000000000000004	0	0	4.999999999999998	28.000000000000004	0	0	0	9.000000000000002	15.999999999999996	0	0	0	0	0	0	4.999999999999998	0	0	31.999999999999993	0	2.999999999999999	0	0	0	0	0	0	0	0	0.9999999999999998	1.9999999999999996	0	0	0	0	3.999999999999999	0	0	0	0	0	0	0	0	4.999999999999998	0	0	2.999999999999999	0	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08G	45436.000000000015	1812.0	47248.00000000002	86711.00000000001	29814.000000000004	12481.999999999998	2812.0000000000005	0	0	8.000000000000002	1.0000000000000002	0	0	0	62.00000000000001	0	0	0	30.000000000000007	0	0	100.99999999999996	22.999999999999986	0	0	0	3.0	15.000000000000004	0	0	0	0	0	0	2.0000000000000004	0	0	33.00000000000001	0	4.000000000000001	0	0	0	0	0	0	0	0	3.0	3.0	0	0	0	0	9.999999999999995	0	0	0	0	0	0	0	0	1.0000000000000002	0	0	6.0	0	4.999999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08P	15093	339	15432	15432	10560	3041	1439	0	0	1	3	0	0	0	23	0	0	0	3	0	0	4	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09A	57150.99999999997	2661.0000000000005	59811.99999999999	93685.00000000003	35850.99999999999	17699.999999999996	3363.999999999999	0	0	0	0	0	0	0	21.99999999999999	0	0	0	51.000000000000014	29.999999999999996	0	4.999999999999997	42.99999999999997	0	0	0	7.999999999999999	10.999999999999995	0	0	0	0	0	3.0000000000000018	7.000000000000001	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9999999999999996	0	0	0	0	0	0	4.999999999999997	0	0	0	0	0	25.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999999	0	0	0	0	0	10.999999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-09B	47041.00000000003	1917.0	48957.999999999985	74469.99999999999	31330.000000000007	12192.000000000007	3337.9999999999995	0	0	0	0	0	0	0	4.000000000000002	0	0	0	46.99999999999999	13.000000000000004	0	4.000000000000002	26.000000000000007	0	0	0	3.000000000000001	12.000000000000004	0	0	0	0	0	4.000000000000002	5.000000000000004	0	0	0	0	5.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	6.999999999999997	0	0	0	0	0	16.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.000000000000009	0	0	0	0	0	5.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
