entity_id	valid	rejected	polled	electors	SLPP	NDF	NMPP	NPP	IND11	DUNF	SPSL	JSWP	IND02	IND09	IND10	JSP	RJA	IND08	NUA	IND07	FSP	IND01	ONF	SLLP	IND13	DNM	IND14	IND03	USP	IND05	NSU	SEP	IND12	IND04	OPPP	OWORS	IND15	NSSP	IND06
EC-13A	138615.99999999994	772.0000000000003	139387.99999999994	159857.00000000003	89674.00000000003	42240.999999999985	3983.999999999998	202.99999999999991	297.99999999999983	217.00000000000006	442.00000000000006	289.00000000000006	80.99999999999997	112.00000000000001	26.999999999999996	96.0	87.99999999999997	53.99999999999999	158.0	62.0	161.99999999999994	24.99999999999999	47.00000000000001	39.999999999999986	42.99999999999998	21.999999999999993	31.0	21.999999999999993	24.0	15.999999999999996	22.999999999999996	31.0	28.999999999999996	14.000000000000002	15.999999999999996	9.999999999999996	16.999999999999993	12.999999999999996	4.999999999999998
EC-13B	67165.00000000001	493.9999999999999	67659.00000000001	85910.99999999997	7151.0	57910.00000000003	572.0	28.999999999999993	410.0000000000001	183.99999999999997	43.00000000000001	44.99999999999999	87.99999999999999	102.00000000000001	60.00000000000006	105.00000000000003	28.999999999999993	87.99999999999999	12.0	64.00000000000001	8.999999999999998	35.99999999999999	39.000000000000014	27.0	10.999999999999998	15.000000000000014	16.999999999999993	12.0	15.000000000000014	8.000000000000002	16.000000000000004	1.0000000000000002	12.0	8.000000000000002	8.000000000000002	9.999999999999998	9.999999999999998	16.999999999999993	2.0000000000000004
EC-13C	56944.99999999996	555.0000000000003	57500.00000000002	74067.99999999997	7285.999999999999	47309.0	708.9999999999999	29.000000000000004	644.0	135.0	73.0	57.000000000000014	72.00000000000001	106.00000000000001	117.00000000000001	58.00000000000001	18.999999999999993	56.000000000000036	12.0	45.00000000000001	3.0	29.000000000000004	20.00000000000001	18.000000000000004	15.000000000000004	7.000000000000004	17.0	9.000000000000002	12.0	5.000000000000003	18.000000000000004	5.000000000000003	14.000000000000009	12.0	7.000000000000004	9.000000000000002	9.000000000000002	6.0	3.0
EC-13D	125221.00000000006	924.9999999999995	126146.0	159694.00000000003	20116.000000000004	100952.0	1061.0	46.999999999999986	715.9999999999998	453.99999999999994	160.00000000000003	109.99999999999999	172.00000000000006	217.00000000000006	135.0	159.00000000000006	57.00000000000002	126.00000000000004	36.00000000000001	93.99999999999997	29.999999999999982	67.99999999999999	69.00000000000001	69.00000000000001	33.00000000000001	25.999999999999996	54.99999999999999	29.999999999999982	38.00000000000002	16.999999999999996	21.0	14.000000000000002	28.999999999999986	19.00000000000001	28.999999999999986	21.99999999999999	14.999999999999991	18.000000000000004	7.000000000000001
EC-13P	23623	412	24035	24260	10831	11261	1134	56	146	29	12	16	14	7	30	7	3	4	5	2	15	15	7	2	3	4	3	2	0	5	1	0	3	3	0	1	1	0	1
EC-14A	62737.00000000001	333.00000000000017	63070.0	72888.00000000001	31303.000000000007	28205.000000000004	1598.0	81.00000000000001	139.0	193.99999999999997	177.00000000000009	113.0	67.99999999999997	61.0	25.0	55.99999999999998	55.99999999999998	47.99999999999997	66.00000000000003	55.99999999999998	188.99999999999997	26.0	33.999999999999986	21.0	30.000000000000007	19.0	23.999999999999986	16.999999999999993	13.0	6.999999999999997	18.000000000000004	11.0	19.0	10.000000000000005	13.0	13.0	13.0	8.000000000000004	5.9999999999999964
EC-14B	72537.0	762.0000000000001	73299.0	90881.00000000001	12817.999999999995	56593.99999999999	712.9999999999998	58.0	230.00000000000003	438.00000000000006	83.99999999999999	79.99999999999999	130.99999999999994	107.0	324.9999999999999	89.00000000000001	41.99999999999999	91.99999999999999	29.999999999999993	60.99999999999999	36.0	68.0	58.999999999999986	63.999999999999986	25.000000000000004	41.00000000000001	50.999999999999986	41.00000000000001	50.999999999999986	25.99999999999999	27.0	22.0	22.0	25.000000000000004	22.999999999999996	20.999999999999996	15.999999999999996	11.999999999999998	14.999999999999996
EC-14C	82276.0	576.0000000000001	82851.99999999999	103197.00000000003	4924.999999999998	74171.00000000006	808.9999999999998	30.000000000000007	501.99999999999994	450.9999999999999	60.99999999999999	60.99999999999999	127.99999999999996	191.99999999999997	90.00000000000003	127.00000000000006	34.0	127.00000000000006	17.0	86.99999999999999	18.000000000000004	39.99999999999999	45.000000000000014	54.000000000000014	30.000000000000007	18.000000000000004	55.99999999999999	21.0	34.99999999999999	17.0	23.999999999999996	9.000000000000002	15.000000000000004	17.0	22.0	3.9999999999999987	17.0	15.999999999999995	5.999999999999999
EC-14P	13860	161	14021	14148	5089	7871	610	30	74	18	19	13	10	3	49	2	6	2	3	4	21	3	8	3	2	3	3	1	0	1	1	3	1	0	0	2	2	3	0
EC-15A	84809.00000000001	518.0	85326.99999999997	99947.99999999994	50185.0	30372.999999999996	2553.000000000001	112.99999999999991	153.0	244.00000000000006	260.0	179.0	58.99999999999997	64.00000000000001	14.000000000000005	54.999999999999986	88.00000000000001	39.99999999999999	71.99999999999993	40.99999999999999	23.0	24.0	33.00000000000001	31.000000000000004	31.000000000000004	16.000000000000004	9.999999999999998	22.000000000000004	12.0	16.000000000000004	18.999999999999996	8.999999999999991	16.000000000000004	16.999999999999996	7.000000000000003	4.999999999999999	9.999999999999998	11.000000000000002	4.000000000000001
EC-15B	78507.00000000003	476.99999999999994	78983.99999999999	93010.0	44354.00000000001	30285.999999999996	2194.0	146.0	138.00000000000003	246.99999999999994	201.00000000000009	155.0	68.0	57.999999999999986	6.999999999999997	55.99999999999998	80.99999999999996	47.999999999999986	78.0	44.99999999999999	18.999999999999993	30.000000000000007	41.99999999999999	43.0	17.0	13.999999999999995	20.000000000000004	13.999999999999995	13.999999999999995	11.999999999999996	18.000000000000004	10.000000000000002	15.000000000000004	13.999999999999995	13.000000000000004	18.999999999999993	11.999999999999996	11.999999999999996	6.999999999999997
EC-15C	93262.00000000003	682.9999999999997	93944.99999999997	110915.00000000003	55823.00000000001	32581.000000000004	2944.0000000000014	155.99999999999991	170.00000000000003	273.99999999999994	239.00000000000009	153.00000000000006	78.99999999999993	67.00000000000006	18.00000000000001	74.0	89.00000000000001	55.000000000000014	100.0	30.000000000000004	20.0	52.99999999999996	43.99999999999998	43.0	27.000000000000004	27.000000000000004	12.999999999999998	25.999999999999996	25.0	12.999999999999998	21.99999999999999	12.0	9.000000000000005	15.999999999999988	18.99999999999999	13.999999999999996	10.0	12.999999999999998	3.999999999999997
EC-15D	80861.00000000001	589.9999999999998	81451.0	97455.99999999999	46442.999999999985	30232.000000000015	2538.0	196.99999999999997	134.0	198.00000000000003	209.00000000000006	143.99999999999994	64.99999999999999	48.0	17.000000000000004	56.00000000000004	80.99999999999999	41.0	64.0	44.00000000000001	27.0	32.0	41.0	30.000000000000007	23.000000000000004	17.999999999999993	16.0	24.0	20.999999999999996	6.0	11.000000000000002	23.000000000000004	15.000000000000004	12.0	19.000000000000004	10.0	10.0	10.0	2.0
EC-15E	63999.0	474.00000000000017	64472.99999999999	75394.0	40261.00000000001	20591.0	1983.9999999999995	166.99999999999994	90.00000000000001	146.00000000000006	166.99999999999994	113.00000000000004	31.999999999999993	48.99999999999999	9.999999999999998	35.0	46.0	24.999999999999996	46.0	27.00000000000002	13.000000000000002	26.000000000000004	15.999999999999996	15.000000000000007	17.000000000000004	19.0	3.999999999999999	17.000000000000004	10.999999999999996	5.999999999999998	8.999999999999996	9.999999999999998	8.999999999999996	6.999999999999999	5.999999999999998	4.999999999999999	8.999999999999996	2.999999999999999	7.999999999999998
EC-15F	62278.99999999999	419.0	62697.99999999999	73474.00000000001	35508.00000000001	24238.0	1440.9999999999993	137.99999999999997	91.00000000000003	134.0	160.99999999999994	92.99999999999999	42.99999999999999	52.0	18.0	34.000000000000014	50.000000000000036	13.0	48.000000000000014	26.0	9.0	23.0	24.000000000000007	25.000000000000018	10.0	13.0	6.999999999999997	10.0	3.000000000000001	10.0	10.0	9.0	5.0	6.000000000000002	12.000000000000004	4.000000000000002	2.000000000000001	4.000000000000002	5.0
EC-15G	74317.99999999999	479.0000000000001	74797.0	89746.00000000003	42161.00000000003	29246.999999999996	1514.0000000000007	205.00000000000006	118.00000000000004	118.00000000000004	170.00000000000006	158.0	36.0	65.0	15.999999999999996	51.99999999999999	63.999999999999986	34.99999999999999	51.00000000000002	41.0	28.0	22.000000000000004	14.0	22.000000000000004	19.000000000000007	20.000000000000004	11.000000000000002	10.000000000000002	17.0	5.000000000000001	12.999999999999998	12.999999999999998	25.999999999999996	9.0	10.000000000000002	9.0	9.0	7.0	3.0
EC-15H	80485.99999999999	517.0	81002.99999999999	95449.0	47832.00000000001	29041.0	2283.9999999999995	205.00000000000006	128.99999999999997	94.99999999999997	198.00000000000003	110.0	49.999999999999986	51.00000000000001	12.000000000000002	46.0	51.00000000000001	35.00000000000001	55.0	25.999999999999993	37.00000000000001	30.000000000000007	20.999999999999986	23.0	15.999999999999998	20.00000000000001	13.999999999999995	15.000000000000004	13.999999999999995	10.000000000000005	9.000000000000002	6.999999999999997	7.999999999999999	20.999999999999986	3.0000000000000004	1.9999999999999998	7.999999999999999	5.000000000000003	3.0000000000000004
EC-15I	84167.0	595.0000000000001	84762.00000000001	100267.99999999996	44701.000000000015	35806.99999999999	2159.000000000001	216.0000000000001	114.00000000000006	147.0	193.0	113.00000000000001	49.0	60.00000000000003	15.000000000000007	53.00000000000001	53.00000000000001	40.00000000000002	60.99999999999999	30.000000000000014	63.0	39.00000000000001	39.00000000000001	20.00000000000001	15.000000000000007	22.999999999999993	15.000000000000007	15.000000000000007	15.000000000000007	7.999999999999997	35.00000000000001	15.000000000000007	11.0	16.999999999999993	3.9999999999999987	3.9999999999999987	5.999999999999999	11.0	0.9999999999999997
EC-15J	77946.99999999999	666.0000000000002	78613.0	92780.99999999996	47005.99999999998	27041.0	2505.9999999999995	249.0	117.99999999999993	116.00000000000001	196.00000000000009	111.0	43.00000000000001	77.00000000000001	7.999999999999998	44.0	53.00000000000001	42.0	53.00000000000001	23.999999999999986	27.0	22.0	13.999999999999995	16.999999999999993	16.999999999999993	11.0	11.999999999999993	27.0	21.0	5.0	16.999999999999993	7.999999999999998	12.999999999999996	14.999999999999998	11.0	11.0	5.0	5.0	1.9999999999999996
EC-15K	63528.99999999999	471.99999999999994	64001.000000000044	75818.99999999997	36835.999999999985	23458.0	2085.0000000000005	219.0	88.00000000000003	100.99999999999999	150.99999999999994	106.0	29.000000000000004	42.999999999999986	4.999999999999998	36.0	49.00000000000001	24.000000000000004	48.00000000000001	24.999999999999996	30.000000000000004	17.000000000000014	17.000000000000014	22.000000000000007	28.0	9.999999999999996	12.000000000000002	14.0	7.0	4.999999999999998	9.0	9.0	4.999999999999998	8.0	8.0	3.0000000000000004	4.0	14.0	4.0
EC-15L	75322.99999999997	620.9999999999999	75944.00000000001	90701.99999999997	41940.00000000001	29020.999999999996	3029.9999999999995	430.99999999999994	98.0	87.00000000000001	133.99999999999997	119.00000000000001	40.000000000000014	43.0	5.999999999999999	41.99999999999999	37.99999999999999	23.999999999999996	43.99999999999999	24.999999999999996	14.999999999999996	20.999999999999996	12.999999999999996	25.999999999999993	5.999999999999999	10.000000000000004	2.9999999999999996	7.999999999999999	10.000000000000004	5.999999999999999	15.999999999999998	10.000000000000004	8.999999999999996	8.999999999999996	18.999999999999996	5.999999999999999	5.999999999999999	5.000000000000002	2.9999999999999996
EC-15M	76099.99999999999	580.9999999999998	76681.00000000004	91430.99999999999	41961.000000000015	30124.000000000015	2468.000000000001	231.99999999999994	142.00000000000003	161.0000000000001	190.0	132.0	76.00000000000004	72.99999999999996	9.0	55.999999999999986	53.99999999999999	38.00000000000002	43.99999999999999	29.999999999999996	12.999999999999998	24.99999999999999	28.999999999999993	36.99999999999998	36.0	26.999999999999996	12.999999999999998	19.00000000000001	15.999999999999996	5.999999999999998	10.999999999999998	14.999999999999998	10.000000000000004	13.999999999999996	14.999999999999998	5.999999999999998	7.999999999999998	5.999999999999998	3.999999999999999
EC-15N	57056.99999999998	539.9999999999999	57597.00000000001	69355.99999999997	32074.000000000015	21489.000000000004	2078.0	158.99999999999991	130.00000000000006	124.00000000000004	172.99999999999994	121.00000000000006	44.0	47.00000000000001	9.999999999999995	51.999999999999964	84.99999999999999	36.99999999999999	53.00000000000003	36.0	12.999999999999991	19.99999999999999	39.00000000000001	25.999999999999982	24.00000000000001	27.000000000000004	27.000000000000004	29.0	15.999999999999993	12.999999999999991	15.999999999999993	14.000000000000007	18.999999999999996	11.0	12.999999999999991	9.999999999999995	15.999999999999993	9.0	3.0000000000000013
EC-15P	73966	890	74856	75956	45193	23432	4400	463	23	31	47	88	30	11	4	28	23	11	18	7	29	41	3	7	6	9	8	8	11	3	5	7	6	3	4	2	2	1	2
EC-16A	107155.0	1282.9999999999998	108437.99999999999	142408.00000000003	26118.000000000004	76385.0	1895.9999999999993	156.99999999999997	336.0	389.99999999999983	156.00000000000003	186.00000000000003	163.00000000000006	200.00000000000006	41.00000000000001	156.99999999999997	62.999999999999986	141.99999999999997	52.999999999999986	99.00000000000001	29.000000000000004	66.0	64.99999999999999	58.999999999999986	39.00000000000001	27.000000000000007	31.000000000000007	46.00000000000001	39.999999999999986	23.999999999999986	34.0	26.000000000000004	28.000000000000004	17.0	23.999999999999986	16.0	16.0	19.00000000000001	7.000000000000001
EC-16B	95148.00000000001	643.0000000000001	95791.00000000001	116053.0	60962.99999999995	29842.000000000015	2183.0000000000005	174.00000000000003	212.99999999999986	225.99999999999997	325.99999999999994	236.00000000000003	76.00000000000003	71.00000000000001	11.000000000000005	59.99999999999999	115.00000000000003	50.99999999999999	111.99999999999991	39.999999999999986	67.99999999999997	39.999999999999986	36.000000000000014	32.0	38.99999999999999	24.000000000000007	16.999999999999993	27.00000000000001	27.99999999999998	9.999999999999996	12.999999999999998	13.99999999999999	27.00000000000001	19.000000000000007	13.99999999999999	14.999999999999998	8.0	9.000000000000004	9.000000000000004
EC-16C	93884.99999999994	984.0	94869.00000000001	122962.99999999997	51233.00000000001	37512.00000000001	2977.0000000000005	426.99999999999983	158.00000000000003	193.0000000000001	251.99999999999991	200.9999999999999	79.00000000000001	107.0	22.999999999999982	71.0	84.99999999999994	40.000000000000014	60.99999999999999	42.00000000000001	44.999999999999986	39.00000000000001	53.99999999999999	50.00000000000001	34.000000000000014	17.000000000000007	16.000000000000007	17.000000000000007	25.999999999999996	8.000000000000004	21.000000000000004	17.999999999999996	11.000000000000002	8.999999999999998	16.000000000000007	12.000000000000004	14.0	10.000000000000004	7.0
EC-16D	66931.00000000001	667.9999999999998	67598.99999999999	94054.99999999999	38831.99999999999	24307.99999999999	2190.0	555.0000000000002	112.99999999999996	110.00000000000003	140.00000000000003	128.00000000000003	39.99999999999999	49.0	14.0	42.999999999999986	55.000000000000014	16.000000000000004	48.0	28.0	29.999999999999993	29.999999999999993	29.999999999999993	22.00000000000001	14.999999999999996	14.999999999999996	11.000000000000005	12.0	16.000000000000004	3.0	14.0	26.999999999999993	6.0	11.000000000000005	4.999999999999999	6.0	4.999999999999999	2.0000000000000004	2.0000000000000004
EC-16E	77530.00000000001	714.0000000000002	78243.99999999997	109810.00000000001	45969.000000000015	26624.000000000004	2902.000000000002	761.0	127.99999999999996	93.99999999999999	204.0	179.00000000000003	35.0	63.99999999999998	8.999999999999998	45.0	71.99999999999999	37.000000000000036	45.0	29.000000000000004	63.00000000000001	37.000000000000036	28.0	26.000000000000004	26.000000000000004	21.000000000000004	11.999999999999998	15.999999999999995	13.000000000000002	3.9999999999999987	14.999999999999998	14.0	14.999999999999998	8.999999999999998	8.999999999999998	1.9999999999999993	8.999999999999998	8.999999999999998	4.999999999999999
EC-16P	13327	186	13513	13753	7645	4685	764	130	20	11	11	15	4	3	5	1	2	1	8	4	3	7	0	0	0	0	0	1	0	0	0	2	1	0	2	0	0	2	0
EC-17A	70005.99999999997	536.9999999999999	70542.99999999999	82172.99999999997	42286.999999999985	23423.000000000007	2619.0000000000005	116.99999999999997	176.99999999999991	230.99999999999997	216.00000000000003	176.99999999999991	49.0	57.0	14.0	42.00000000000003	87.99999999999999	35.0	68.99999999999997	40.0	28.0	23.0	41.00000000000001	28.0	19.000000000000004	31.000000000000018	17.000000000000004	26.000000000000007	12.0	10.0	27.000000000000004	16.000000000000004	17.000000000000004	17.000000000000004	10.999999999999998	14.0	15.0	12.0	1.0000000000000002
EC-17B	67438.0	484.0000000000003	67921.99999999999	79155.00000000003	36698.0	27274.0	1966.9999999999998	95.99999999999997	145.99999999999994	205.99999999999997	196.0	145.0	39.99999999999999	63.0	15.0	71.0	64.0	47.000000000000014	56.999999999999986	45.00000000000002	19.0	19.0	45.00000000000002	30.0	19.0	23.000000000000004	13.000000000000004	17.0	19.999999999999996	8.0	13.000000000000004	8.999999999999995	13.000000000000004	11.999999999999996	11.999999999999996	14.0	7.0	8.0	7.0
EC-17C	81878.99999999999	836.0000000000001	82714.99999999999	97313.99999999994	49707.99999999999	25909.999999999996	4567.0	309.0	110.99999999999999	207.0	216.00000000000003	155.00000000000003	41.99999999999999	53.00000000000001	7.0	43.99999999999999	63.0	24.0	69.0	34.999999999999986	54.00000000000001	32.99999999999999	32.99999999999999	18.999999999999993	25.0	21.999999999999996	12.0	23.0	17.0	14.999999999999998	17.0	20.999999999999996	21.999999999999996	12.0	9.0	3.9999999999999996	9.0	6.0	6.0
EC-17D	86090.00000000003	683.0000000000003	86772.99999999997	102704.99999999999	51091.00000000002	30301.000000000007	2789.0000000000005	167.0000000000001	167.0000000000001	251.0	248.0000000000001	191.00000000000006	69.99999999999997	72.00000000000001	10.999999999999996	65.00000000000004	93.0	48.0	69.99999999999997	52.99999999999999	24.99999999999999	41.0	51.00000000000002	34.999999999999986	31.999999999999996	28.000000000000004	19.000000000000004	24.99999999999999	19.000000000000004	12.0	24.0	21.999999999999993	14.999999999999998	15.999999999999998	4.999999999999999	9.999999999999998	7.000000000000001	9.000000000000002	7.999999999999999
EC-17E	103960.00000000003	772.9999999999998	104732.99999999993	123938.0	63305.99999999999	34215.00000000001	4023.000000000001	210.99999999999994	250.99999999999994	276.0000000000001	334.0000000000003	228.99999999999997	92.99999999999999	77.00000000000003	11.999999999999998	65.00000000000001	143.00000000000006	57.00000000000001	85.0	52.999999999999986	48.99999999999999	49.99999999999999	54.99999999999999	38.0	26.000000000000007	32.99999999999998	23.0	35.999999999999986	26.999999999999996	20.999999999999986	26.000000000000007	19.999999999999993	26.000000000000007	38.99999999999999	14.000000000000007	16.000000000000004	14.000000000000007	14.999999999999993	2.0000000000000004
EC-17F	53723.000000000015	461.0	54183.99999999999	64810.00000000002	30814.99999999999	19320.000000000004	2244.999999999999	123.99999999999999	119.99999999999996	185.99999999999991	134.0	114.99999999999994	41.99999999999999	34.0	11.000000000000004	48.00000000000001	74.00000000000001	41.0	48.00000000000001	34.99999999999999	46.000000000000014	33.0	45.0	25.999999999999996	19.000000000000007	17.0	10.0	23.000000000000007	12.999999999999998	11.000000000000004	10.0	12.999999999999998	8.999999999999998	12.000000000000002	12.000000000000002	7.999999999999998	11.000000000000004	11.000000000000004	1.9999999999999996
EC-17G	69481.00000000001	493.00000000000006	69974.00000000001	83254.00000000001	39360.99999999998	26538.0	1929.0	150.00000000000003	166.00000000000003	218.99999999999991	182.99999999999997	127.99999999999999	53.99999999999999	63.00000000000001	10.99999999999999	75.00000000000001	74.00000000000001	62.000000000000014	60.0	41.00000000000002	28.0	31.000000000000007	42.99999999999999	23.000000000000004	28.0	13.000000000000002	18.000000000000004	14.0	21.00000000000001	13.000000000000002	28.999999999999986	19.000000000000007	14.0	12.000000000000004	21.00000000000001	10.99999999999999	10.0	10.0	9.000000000000002
EC-17P	47769	649	48418	49101	28957	15367	2740	248	42	59	31	67	19	13	2	17	30	7	17	11	17	32	10	8	11	6	4	4	6	8	4	4	5	6	3	4	1	2	7
EC-18A	70163.99999999999	561.0000000000001	70725.0	83307.0	41151.00000000001	24076.000000000007	3271.0000000000005	213.99999999999994	151.0	146.99999999999997	184.99999999999997	161.0	51.99999999999999	66.00000000000001	9.999999999999998	39.99999999999999	78.00000000000001	27.000000000000007	55.000000000000014	32.0	177.00000000000003	33.00000000000001	32.0	32.0	24.0	19.999999999999996	16.999999999999996	10.999999999999998	6.0	4.0	21.000000000000004	9.000000000000002	12.999999999999998	15.000000000000004	9.000000000000002	3.0	8.0	9.000000000000002	4.999999999999999
EC-18B	66144.00000000001	417.0000000000001	66561.00000000001	77499.0	34022.0	28324.000000000004	2734.0	124.0	136.0	97.99999999999999	99.99999999999996	90.0	22.000000000000004	58.0	12.0	45.0	45.0	33.00000000000001	54.00000000000002	21.000000000000004	67.0	12.999999999999998	22.000000000000004	12.999999999999998	12.0	10.0	9.0	9.0	3.9999999999999996	5.0	15.999999999999998	10.0	9.0	3.9999999999999996	11.000000000000002	1.9999999999999998	3.9999999999999996	3.0	3.0
EC-18C	124950.00000000004	1334.0000000000002	126283.99999999999	148401.0000000001	62881.999999999985	54238.000000000015	5044.999999999998	321.00000000000006	340.00000000000017	287.00000000000006	269.00000000000006	252.99999999999991	92.99999999999997	124.00000000000003	21.000000000000007	88.0	87.00000000000001	66.99999999999999	125.00000000000003	57.99999999999997	150.00000000000006	49.999999999999986	62.000000000000014	40.00000000000001	27.999999999999996	45.000000000000036	32.000000000000014	26.999999999999993	24.00000000000001	13.000000000000005	27.999999999999996	16.000000000000007	32.000000000000014	20.000000000000004	20.000000000000004	21.000000000000007	22.999999999999993	13.999999999999998	6.999999999999999
EC-18P	16666	251	16917	17236	9285	5835	1234	143	14	15	16	22	10	1	2	6	2	1	8	5	32	12	0	2	1	1	0	1	1	3	1	1	4	1	3	1	1	1	1
EC-19A	83620.0	728.0000000000001	84347.99999999994	97450.00000000003	46267.0	32345.000000000004	2534.0000000000005	194.99999999999991	190.00000000000006	258.0	227.99999999999991	279.9999999999999	68.99999999999999	87.00000000000001	12.000000000000002	89.00000000000004	124.0	96.99999999999997	92.99999999999999	83.00000000000003	54.00000000000003	58.999999999999964	94.00000000000001	40.00000000000002	51.00000000000001	32.99999999999998	32.99999999999998	44.99999999999999	24.999999999999996	30.000000000000007	22.0	25.999999999999996	38.00000000000002	29.000000000000007	19.00000000000001	27.000000000000014	27.000000000000014	9.000000000000004	8.000000000000004
EC-19B	43061.99999999999	521.0000000000001	43582.99999999999	50956.000000000015	24401.0	16227.000000000004	795.0000000000003	128.0	104.99999999999999	125.99999999999996	165.0	156.0	73.0	54.99999999999999	17.000000000000004	53.00000000000001	80.00000000000003	90.00000000000001	38.0	80.00000000000003	38.0	39.0	84.00000000000001	54.000000000000014	29.999999999999996	21.000000000000004	17.000000000000004	21.000000000000004	28.0	12.000000000000004	16.0	14.999999999999998	24.000000000000007	20.000000000000007	12.000000000000004	9.0	16.0	14.999999999999998	2.0
EC-19C	51870.00000000001	978.9999999999999	52849.0	63210.00000000001	20037.999999999996	28845.000000000007	714.0000000000001	83.99999999999994	179.99999999999997	229.99999999999994	133.0	127.99999999999996	148.00000000000003	93.99999999999996	59.00000000000002	102.00000000000003	68.00000000000001	226.99999999999994	48.999999999999986	124.0	19.999999999999996	73.00000000000003	85.00000000000004	68.00000000000001	35.0	40.99999999999999	27.99999999999999	31.0	39.99999999999999	15.999999999999995	39.99999999999999	25.0	30.000000000000007	15.000000000000004	31.0	15.000000000000004	22.99999999999999	22.000000000000004	9.0
EC-19D	45607.00000000001	623.0	46230.0	54289.000000000015	23028.999999999996	19912.0	1522.0	188.0	88.00000000000001	88.00000000000001	88.00000000000001	78.00000000000003	55.0	34.00000000000001	19.0	39.000000000000014	39.000000000000014	63.000000000000014	31.999999999999996	35.00000000000001	41.0	36.0	39.000000000000014	22.999999999999996	22.000000000000004	21.0	11.000000000000002	12.0	15.0	0.9999999999999999	15.0	6.0	6.0	9.0	14.000000000000002	9.0	9.0	6.0	3.0
EC-19E	58546.999999999985	824.0000000000002	59371.00000000001	69776.00000000003	26485.000000000004	28502.000000000004	1378.9999999999993	156.00000000000003	188.0	199.0	147.00000000000003	119.0	132.0	92.00000000000001	33.0	76.99999999999999	76.99999999999999	166.99999999999997	46.00000000000001	125.00000000000003	32.0	49.0	86.00000000000003	64.0	46.00000000000001	30.0	33.0	22.0	49.0	18.0	30.0	43.000000000000014	21.0	24.000000000000007	24.000000000000007	14.000000000000007	23.000000000000004	8.0	7.0000000000000036
EC-19F	52757.00000000002	505.99999999999994	53263.00000000001	61636.99999999999	27028.0	22786.999999999996	1207.0	105.99999999999997	137.0	208.00000000000003	184.00000000000006	89.99999999999999	79.99999999999999	92.00000000000003	16.000000000000007	61.000000000000014	80.99999999999997	98.99999999999999	37.00000000000001	88.0	57.00000000000002	39.99999999999999	51.00000000000001	46.99999999999999	35.00000000000001	24.000000000000004	19.0	28.999999999999996	23.000000000000007	13.000000000000002	20.999999999999996	11.0	13.999999999999998	23.000000000000007	9.999999999999998	17.0	9.999999999999998	8.000000000000004	4.000000000000002
EC-19G	63701.0	631.9999999999999	64333.00000000001	74785.99999999999	30670.000000000007	29672.999999999993	1671.0000000000002	152.99999999999994	165.9999999999999	164.00000000000003	160.99999999999997	99.99999999999997	89.00000000000001	82.00000000000001	11.0	63.0	68.0	87.0	46.00000000000001	87.0	46.00000000000001	36.00000000000001	52.000000000000014	36.99999999999999	29.999999999999993	26.000000000000007	22.0	27.0	22.0	7.0	16.0	11.0	22.0	9.999999999999995	14.0	6.000000000000001	11.0	9.000000000000002	6.000000000000001
EC-19H	70774.00000000001	770.0	71544.0	83693.00000000003	34527.99999999999	32241.999999999993	1915.0	207.0	155.0	187.99999999999994	161.00000000000003	189.00000000000003	111.99999999999999	63.0	15.999999999999996	67.00000000000001	105.00000000000003	118.00000000000001	62.00000000000001	86.99999999999996	34.0	52.99999999999998	72.00000000000001	57.99999999999999	36.00000000000001	24.999999999999993	24.0	28.999999999999996	31.999999999999993	13.999999999999998	18.999999999999993	35.00000000000001	15.999999999999996	28.999999999999996	18.999999999999993	24.0	18.000000000000004	13.999999999999998	7.999999999999998
EC-19I	54598.000000000015	784.0000000000001	55381.999999999985	65289.00000000001	21993.000000000007	29641.00000000001	1023.0	112.99999999999997	128.00000000000003	221.00000000000006	114.00000000000001	86.00000000000001	161.00000000000006	77.99999999999999	26.999999999999996	73.0	57.00000000000001	149.00000000000003	35.0	112.99999999999997	42.000000000000014	64.00000000000001	90.0	72.00000000000001	32.99999999999999	21.000000000000007	29.0	29.0	35.0	7.0	29.0	23.999999999999996	21.999999999999993	9.999999999999998	21.000000000000007	14.0	19.999999999999996	16.999999999999996	7.0
EC-19P	35809	611	36420	36680	21772	11532	2046	225	20	20	16	31	9	3	2	10	5	1	11	4	31	24	3	3	4	4	2	3	3	5	2	3	2	3	4	2	2	1	1
EC-20A	70340.00000000001	573.0000000000002	70913.0	81661.99999999999	44351.0	21914.000000000004	2263.9999999999986	130.99999999999997	198.99999999999994	107.00000000000001	223.99999999999994	222.0000000000001	60.99999999999999	50.000000000000014	19.000000000000007	44.99999999999999	73.00000000000006	59.99999999999999	78.0	50.000000000000014	89.00000000000007	32.000000000000014	58.99999999999999	33.0	40.99999999999999	38.000000000000014	21.0	13.000000000000007	18.000000000000007	16.000000000000007	19.000000000000007	10.0	31.000000000000014	16.000000000000007	14.999999999999998	11.999999999999998	13.999999999999996	5.999999999999999	9.000000000000004
