entity_id	valid	rejected	polled	electors	NPP	SJB	NDF	SLPP	ITAK	SB	SLMC	UDV	UNP	DTNA	DLF	DNA	ACTC	TMVP	ACMC	PSA	EPDP	IND17-10	JPF	UNA	SLLP	DP	IND11-04	TMK	JSP	NFGG	UNFF	APP	IND14-10	IND07-11	NIF	IND06-06	IND03-19	NPPT	AJP	IND01-02	TULF	IND02-18	DUNF	SBP	IND02-21	IND13-12	IND08-09	PPP	IND23-11	IND01-06	IND11-06	IND08-04	IND04-21	IND03-10	IND02-20	IND02-22	IND06-03	ERDF	IND02-10	IND04-07	IND02-08	IND06-02	IND06-16	IND10-03	IND02-02	IND01-04	IND04-15	DUA	IND07-21	IND06-15	IND02-05	IND13-10	SLSP	IND05-10	IND01-09	IND11-10	JSWP	IND01-22	USP	IND07-01	IND16-10	IND15-01	IND04-04	IND07-03	IND03-13	IND01-05	IND18-12	IND10-06	IND01-16	IND05-21	IND03-04	IND07-10	IND05-12	IND22-11	IND18-10	IND01-19	IND05-16	IND02-06	IND02-09	IND07-06	IND03-06	IND01-07	IND03-21	IND04-06	IND10-12	__OTHER
EC-12	287053	15329	302382	449686	55498	22570	559	263	96975	240	40139	0	0	14540	1156	0	1784	31286	0	193	1148	0	3015	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	1251	0	340	0	0	4145	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	0	0	0	0	1280	0	0	0	0	0	0	0	0	0	0	0	1117	7294
EC-12A	80890	4770	85660	131179	11981	14227	115	43	22734	49	7350	0	0	3247	449	0	408	12250	0	67	246	0	2013	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	271	0	141	0	0	1379	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	344	2539
EC-12B	133332	6296	139628	202633	36146	5368	330	170	34266	146	31760	0	0	5013	557	0	618	10376	0	101	561	0	457	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	818	0	99	0	0	1610	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	655	3002
EC-12C	59200	4049	63249	101871	3959	2061	66	39	34739	33	10	0	0	5314	115	0	690	7277	0	15	312	0	460	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	110	0	96	0	0	996	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	104	1648
EC-12P	13631	214	13845	14003	3412	914	48	11	5236	12	1019	0	0	966	35	0	68	1383	0	10	29	0	85	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	52	0	4	0	0	160	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	14	105
EC-13	362924	17599	380523	555432	146313	32320	33544	6654	33632	1316	46899	0	0	7227	0	299	1090	2330	33911	758	736	0	3812	0	0	459	0	0	284	479	118	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8923
EC-13A	107447	7031	114478	170853	67540	22887	2763	4314	23	900	673	0	0	31	0	70	21	32	68	625	67	0	3053	0	0	329	0	0	110	38	77	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2913
EC-13B	63283	2304	65587	96973	20963	1841	7476	142	5265	52	9922	0	0	1206	0	47	218	1042	12640	9	99	0	234	0	0	23	0	0	36	169	13	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1623
EC-13C	50964	2020	52984	80550	18165	1047	4234	55	6120	202	9650	0	0	1544	0	67	635	229	7352	5	94	0	29	0	0	9	0	0	46	115	6	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169
EC-13D	113599	5045	118644	177704	22329	4273	17745	1549	20325	64	25055	0	0	4030	0	105	184	873	12843	55	438	0	273	0	0	75	0	0	69	151	12	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2830
EC-13P	27631	1199	28830	29352	17316	2272	1326	594	1899	98	1599	0	0	416	0	10	32	154	1008	64	38	0	223	0	0	23	0	0	23	6	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388
EC-14	204888	13537	218425	315925	87031	53058	9387	1399	34168	1230	0	0	0	0	1925	4868	1542	824	0	723	1216	0	0	0	0	392	0	0	173	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6560
EC-14A	49306	3949	53255	79159	27702	9581	662	812	5543	683	0	0	0	0	404	489	272	397	0	528	148	0	0	0	0	247	0	0	50	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1705
EC-14B	63114	4661	67775	101081	25479	11191	1518	293	18461	290	0	0	0	0	742	820	603	230	0	61	845	0	0	0	0	69	0	0	57	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341
EC-14C	76572	4305	80877	118878	24145	29433	6825	154	8415	145	0	0	0	0	683	3310	568	168	0	38	196	0	0	0	0	37	0	0	61	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2224
EC-14P	15896	622	16518	16807	9705	2853	382	140	1749	112	0	0	0	0	96	249	99	29	0	96	27	0	0	0	0	39	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290
EC-15	936615	42312	978927	1417226	651476	189394	30073	35236	0	9999	0	0	0	0	0	974	0	0	0	1612	0	0	1594	742	0	2922	0	0	797	0	1109	1015	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2206	289	0	2148	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2984
EC-15A	68426	2957	71383	106792	46918	14216	1547	2790	0	1558	0	0	0	0	0	66	0	0	0	29	0	0	132	40	0	92	0	0	64	0	81	107	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	22	0	204	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241
EC-15B	61897	3928	65825	99623	40649	15220	1242	3009	0	452	0	0	0	0	0	51	0	0	0	35	0	0	110	75	0	90	0	0	57	0	56	87	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	62	0	177	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260
EC-15C	73484	3990	77474	118893	51094	14695	1411	3224	0	1148	0	0	0	0	0	40	0	0	0	62	0	0	144	65	0	479	0	0	69	0	57	90	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	13	0	214	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229
EC-15D	68409	2688	71097	104815	46710	15183	1383	2628	0	550	0	0	0	0	0	79	0	0	0	479	0	0	197	75	0	136	0	0	67	0	47	78	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	1	0	198	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221
EC-15E	52343	2357	54700	80193	37396	9572	2140	1560	0	526	0	0	0	0	0	44	0	0	0	91	0	0	77	41	0	147	0	0	47	0	33	58	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	25	0	135	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196
EC-15F	51488	2226	53714	77930	34116	12695	1213	1981	0	342	0	0	0	0	0	82	0	0	0	37	0	0	79	35	0	69	0	0	41	0	111	77	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	20	0	148	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169
EC-15G	60475	2271	62746	95444	38347	15320	1581	3196	0	472	0	0	0	0	0	56	0	0	0	158	0	0	109	49	0	245	0	0	68	0	151	68	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	8	0	174	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232
EC-15H	66745	3036	69781	101554	44171	13714	4905	1878	0	502	0	0	0	0	0	158	0	0	0	99	0	0	107	37	0	358	0	0	48	0	74	56	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	27	0	99	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201
EC-15I	68153	2608	70761	106412	45087	15012	2233	3421	0	581	0	0	0	0	0	114	0	0	0	225	0	0	119	97	0	361	0	0	53	0	58	55	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	46	0	134	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237
EC-15J	63826	2368	66194	97247	43678	11503	3886	2073	0	1459	0	0	0	0	0	78	0	0	0	64	0	0	105	44	0	118	0	0	53	0	72	69	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	18	0	128	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193
EC-15K	52081	2403	54484	80601	37336	10150	1492	1491	0	462	0	0	0	0	0	43	0	0	0	74	0	0	113	41	0	146	0	0	47	0	41	84	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	7	0	113	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118
EC-15L	63697	2631	66328	97088	45696	11879	2550	1894	0	523	0	0	0	0	0	48	0	0	0	54	0	0	84	41	0	236	0	0	53	0	71	63	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	17	0	102	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161
EC-15M	63572	3808	67380	98503	44391	13201	1313	2735	0	529	0	0	0	0	0	47	0	0	0	71	0	0	110	49	0	157	0	0	56	0	181	58	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	6	0	147	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257
EC-15N	46813	3188	50001	74095	34040	9300	740	1379	0	327	0	0	0	0	0	46	0	0	0	32	0	0	84	23	0	65	0	0	47	0	49	55	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	8	0	165	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200
EC-15P	75206	1853	77059	78036	61847	7734	2437	1977	0	568	0	0	0	0	0	22	0	0	0	102	0	0	24	30	0	223	0	0	27	0	27	10	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69
EC-16	379681	31172	410853	663673	239576	65679	15741	14624	0	5025	0	9490	0	0	1733	582	0	0	0	693	547	0	361	6410	0	503	0	0	306	7083	202	0	0	0	0	0	0	339	0	0	0	0	212	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2592	0	0	0	0	1621	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	1356	0	0	0	0	0	0	0	1231	0	0	0	0	0	0	0	0	3030
EC-16A	100062	9177	109239	171140	47774	23512	2701	1891	0	370	0	6006	0	0	511	79	0	0	0	56	246	0	146	5408	0	90	0	0	81	6852	39	0	0	0	0	0	0	115	0	0	0	0	44	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	0	0	0	0	1484	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	1133
EC-16B	72476	7743	80219	127072	45955	11710	4345	4284	0	1655	0	921	0	0	351	134	0	0	0	251	67	0	81	276	0	153	0	0	73	39	47	0	0	0	0	0	0	59	0	0	0	0	22	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	18	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	608
EC-16C	75462	5870	81332	131370	51913	11604	2250	3789	0	978	0	1438	0	0	358	134	0	0	0	159	151	0	61	300	0	104	0	0	61	46	61	0	0	0	0	0	0	66	0	0	0	0	113	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	26	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	459
EC-16D	54511	3866	58377	101747	39388	7360	2734	1555	0	797	0	538	0	0	201	114	0	0	0	96	40	0	33	246	0	45	0	0	45	25	30	0	0	0	0	0	0	57	0	0	0	0	16	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	67	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	364
EC-16E	62256	4087	66343	116574	43142	9832	3039	2651	0	1066	0	491	0	0	286	115	0	0	0	106	35	0	38	46	0	90	0	0	41	16	22	0	0	0	0	0	0	33	0	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	13	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	417
EC-16P	14914	429	15343	15770	11404	1661	672	454	0	159	0	96	0	0	26	6	0	0	0	25	8	0	2	134	0	21	0	0	5	105	3	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	13	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	49
EC-17	493418	29115	522533	741862	331692	98176	29961	11248	0	6008	0	0	0	0	5851	1045	0	0	0	603	0	0	1057	682	0	610	0	0	596	0	365	587	0	0	348	0	0	0	573	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3859
EC-17A	57146	3911	61057	89498	34828	14541	2788	2016	0	1045	0	0	0	0	728	118	0	0	0	30	0	0	134	105	0	33	0	0	66	0	35	92	0	0	33	0	0	0	60	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478
EC-17B	55799	4004	59803	86546	34226	14096	3926	976	0	603	0	0	0	0	764	114	0	0	0	44	0	0	135	54	0	114	0	0	93	0	41	70	0	0	37	0	0	0	40	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448
EC-17C	70047	3245	73292	105674	49684	12247	3024	1869	0	1156	0	0	0	0	655	132	0	0	0	165	0	0	133	129	0	105	0	0	109	0	36	72	0	0	46	0	0	0	72	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396
EC-17D	69522	4811	74333	111468	45222	15790	3615	1726	0	816	0	0	0	0	916	143	0	0	0	64	0	0	173	65	0	73	0	0	80	0	49	92	0	0	75	0	0	0	103	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502
EC-17E	86477	4141	90618	132634	59464	14791	6512	1884	0	895	0	0	0	0	1140	247	0	0	0	69	0	0	219	64	0	98	0	0	108	0	52	102	0	0	55	0	0	0	159	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581
EC-17F	44878	2958	47836	70252	28334	9772	3499	612	0	578	0	0	0	0	535	97	0	0	0	148	0	0	91	76	0	56	0	0	45	0	34	83	0	0	32	0	0	0	46	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828
EC-17G	55915	4126	60041	89352	36904	10664	4451	1289	0	529	0	0	0	0	717	151	0	0	0	31	0	0	133	165	0	76	0	0	67	0	92	61	0	0	56	0	0	0	54	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442
EC-17P	53634	1919	55553	56438	43030	6275	2146	876	0	386	0	0	0	0	396	43	0	0	0	52	0	0	39	24	0	55	0	0	28	0	26	15	0	0	14	0	0	0	39	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184
EC-18	231559	8586	240145	351302	159010	43822	5153	4646	0	8587	0	2174	0	0	0	485	0	0	0	1005	0	0	754	0	0	533	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	4555	139	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170
EC-18A	56938	2034	58972	88930	40412	9138	1238	1394	0	1895	0	627	0	0	0	95	0	0	0	356	0	0	185	0	0	126	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	1236	40	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
EC-18B	52668	1884	54552	82623	36147	9850	708	1163	0	2404	0	593	0	0	0	58	0	0	0	165	0	0	164	0	0	96	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	1152	24	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
EC-18C	102258	4164	106422	159133	66399	22650	2782	1859	0	3902	0	872	0	0	0	317	0	0	0	424	0	0	381	0	0	274	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	2010	68	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
EC-18P	19695	504	20199	20616	16052	2184	425	230	0	386	0	82	0	0	0	15	0	0	0	60	0	0	24	0	0	37	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	157	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
EC-19	469706	34018	503724	705772	275180	102958	36450	11255	0	4645	0	9656	0	0	3967	1191	0	0	0	1488	0	0	1428	8851	0	823	0	0	795	0	0	795	0	0	0	0	6886	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	0	0	0	0	0	0	0	0	0	1716
EC-19A	68877	3889	72766	105570	41338	18228	1626	3289	0	725	0	476	0	0	624	78	0	0	0	257	0	0	217	152	0	43	0	0	126	0	0	151	0	0	0	0	1175	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	121
EC-19B	33579	3067	36646	54142	18089	8204	2970	997	0	277	0	820	0	0	286	119	0	0	0	165	0	0	157	415	0	47	0	0	78	0	0	78	0	0	0	0	604	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	119
EC-19C	41169	4139	45308	66940	17515	10178	6361	557	0	373	0	2051	0	0	510	181	0	0	0	73	0	0	210	1374	0	72	0	0	94	0	0	114	0	0	0	0	715	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	584
EC-19D	39088	2284	41372	57405	24452	6597	4227	641	0	404	0	508	0	0	262	112	0	0	0	122	0	0	76	823	0	155	0	0	50	0	0	51	0	0	0	0	437	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	77
EC-19E	47810	4426	52236	74187	26628	10487	4120	939	0	463	0	1716	0	0	485	136	0	0	0	200	0	0	198	864	0	99	0	0	99	0	0	114	0	0	0	0	807	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	237
