entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2
LK-5234055	448.45928868508054	16.268076143755998	464.7273648288365	506.0635331129359	70.16105897408553	11.05409512637304	271.17254985603074	94.52332835661726	0	0	0	0	0	0	0	0	0	0	1.5482563719739788	0	0
LK-5234060	558.7361629519036	20.268422736482883	579.0045856883864	630.5053855177563	87.41377839394262	13.772315239415592	337.8543244107924	117.76676975578543	0	0	0	0	0	0	0	0	0	0	1.9289751519675804	0	0
LK-5236	13332.329852424875	574.0122177693889	13906.342070194263	15373.293613329906	2138.043926339823	1342.1447331080867	6224.993145484355	3588.6009007436182	0	0	0	0	0	0	0	0	0	0	38.547146748992034	0	0
LK-5236005	314.21347680785004	15.943760517645945	330.157237325496	371.0929439927947	51.784503804128846	58.72069398686924	97.61661017752601	105.38315754544809	0	0	0	0	0	0	0	0	0	0	0.7085112938778413	0	0
LK-5236010	179.22050200279682	9.093972648195113	188.31447465099194	211.66330734042808	29.536749543741557	33.49300087696428	55.67838164537461	60.10825057476713	0	0	0	0	0	0	0	0	0	0	0.4041193619492309	0	0
LK-5236015	595.1450357257119	21.589172087732397	616.7342078134443	671.5909494863319	93.10991432938751	14.669759340229641	359.8698944225232	125.44079485265367	0	0	0	0	0	0	0	0	0	0	2.0546727809178487	0	0
LK-5236020	640.6561266929722	23.240108776794287	663.8962354697665	722.9479044470513	100.23008424869361	15.791564466247202	387.38935693718673	135.03332622373895	0	0	0	0	0	0	0	0	0	0	2.2117948171056843	0	0
LK-5236025	1026.8002292844194	37.247671607834775	1064.0479008922541	1158.6919146137714	160.64198748711385	25.309649496996197	620.8814119654473	216.4222654722548	0	0	0	0	0	0	0	0	0	0	3.5449148626070883	0	0
LK-5236030	525.4780580142904	19.06196900216843	544.5400270164587	592.9753030464612	82.2105772990651	12.95253457040276	317.743947957769	110.75684298460773	0	0	0	0	0	0	0	0	0	0	1.8141552024457006	0	0
LK-5236035	426.7539991468487	15.480706338203406	442.2347054850521	481.5702161316697	66.76528562795492	10.519080373964666	258.0478831182681	89.94842877963812	0	0	0	0	0	0	0	0	0	0	1.4733212470228574	0	0
LK-5236040	278.66791084568627	10.108812342255874	288.77672318794214	314.4625857594824	43.59734812128968	6.868899079307526	168.50378585901674	58.73580747218371	0	0	0	0	0	0	0	0	0	0	0.9620703138885927	0	0
LK-5236045	296.87234723259036	10.76918701788063	307.641534250471	335.0053677437702	46.44541608901212	7.31762112971455	179.51157086488217	62.572820020617826	0	0	0	0	0	0	0	0	0	0	1.024919128363727	0	0
LK-5236050	774.6418383067479	39.306728923230075	813.9485672299779	914.8688440662701	127.66620843307814	144.76624872603162	240.65775639354365	259.8049062596288	0	0	0	0	0	0	0	0	0	0	1.7467184944656444	0	0
LK-5236055	872.9985778957598	44.297527908795715	917.2961058045555	1031.0302908203173	143.876063615463	163.1473062975516	271.214216302055	292.7924912896115	0	0	0	0	0	0	0	0	0	0	1.9685003910786663	0	0
LK-5236060	465.7092602687777	23.630930767225237	489.3401910360029	550.0127562750349	76.75203242397667	87.03245715910977	144.68176151311891	156.19289421914627	0	0	0	0	0	0	0	0	0	0	1.050114953426086	0	0
LK-5236065	423.13201393662155	21.470484226493802	444.60249816311534	499.7281031499609	69.73501457656846	79.075556398284	131.45430068023987	141.9130335853618	0	0	0	0	0	0	0	0	0	0	0.9541086961674291	0	0
LK-5236070	376.924149700173	19.125813562134105	396.04996326230713	445.1556113863146	62.11964637007893	70.4401602237444	117.09891683060368	126.41551041691356	0	0	0	0	0	0	0	0	0	0	0.8499158588324525	0	0
LK-5236075	527.0997084686308	26.745993221303124	553.8457016899339	622.516209618165	86.86959304116992	98.50519779099808	163.75391434192127	176.78246071437036	0	0	0	0	0	0	0	0	0	0	1.1885425801711265	0	0
LK-5236080	365.7022398141784	18.556393543646752	384.25863335782515	431.90229195800055	60.27019980564576	68.34299258135621	113.61260932426347	122.65182621886186	0	0	0	0	0	0	0	0	0	0	0.824611884051101	0	0
LK-5236085	397.7176886065748	20.180915361095966	417.8986039676708	469.7132326799554	65.54656206299921	74.32608850228722	123.55883956293997	133.38939584271526	0	0	0	0	0	0	0	0	0	0	0.8968026356331918	0	0
LK-5236090	422.2028900501226	15.315612669297217	437.5185027194198	476.4345206355977	66.05326863602431	10.40689986136291	255.29593686680172	88.98917564252959	0	0	0	0	0	0	0	0	0	0	1.4576090434040738	0	0
LK-5236095	273.76671643382747	9.931019160356902	283.69773559418434	308.9318367637126	42.83056059151825	6.7480892965056345	165.54015143436067	57.70276563222068	0	0	0	0	0	0	0	0	0	0	0.9451494792222104	0	0
LK-5236100	359.18753332622373	13.029700330596139	372.2172336568199	405.3248906899861	56.194571824677396	8.853631225338594	217.19206569265222	75.7072091287192	0	0	0	0	0	0	0	0	0	0	1.2400554548363014	0	0
LK-5236105	371.79060467100356	13.486882798336357	385.2774874693399	419.5468166791085	58.166311186946785	9.164284952543458	224.81283992748214	78.36360243148128	0	0	0	0	0	0	0	0	0	0	1.2835661725498562	0	0
LK-5236110	468.0640663325158	16.979248871351892	485.0433152038676	528.1865290960151	73.22820909317124	11.537334257580605	283.027087554655	98.65549571646937	0	0	0	0	0	0	0	0	0	0	1.6159397106395081	0	0
LK-5236115	439.35707049162846	15.93788880594362	455.29495929757206	495.792142120792	68.73702499022431	10.829734101169528	265.668657353098	92.6048220824002	0	0	0	0	0	0	0	0	0	0	1.5168319647364117	0	0
LK-5236120	597.2455476165085	21.665369165689096	618.9109167821975	673.9612704845189	93.43853755643241	14.72153496143045	361.1400234616615	125.88352706978067	0	0	0	0	0	0	0	0	0	0	2.061924567203441	0	0
LK-5236125	363.0384717926842	13.169394973516761	376.207866766201	409.6704791866624	56.79704774092638	8.94855319754008	219.52063559773913	76.51888486011873	0	0	0	0	0	0	0	0	0	0	1.2533503963598875	0	0
LK-5236130	362.4016780830035	18.388917067621055	380.79059515062454	428.00425683202576	59.72624493375364	67.7261785688891	112.58722476357516	121.5448602782584	0	0	0	0	0	0	0	0	0	0	0.817169538527174	0	0
LK-5236135	778.2724562110402	39.49095304685834	817.7634092578986	919.1566827048422	128.26455879215945	145.44474413974544	241.78567941030076	261.0225687942926	0	0	0	0	0	0	0	0	0	0	1.7549050745419639	0	0
LK-5236140	409.26965466568697	20.76708302718589	430.03673769287286	483.35635562086696	67.45040411462159	76.48493754592211	127.147685525349	137.26377663482734	0	0	0	0	0	0	0	0	0	0	0.922850844966936	0	0
LK-5239	7412.401535872579	376.1186698585006	7788.52020573108	8754.207285914055	1221.6138512953	1385.2409091986442	2302.8086463937807	2486.0241094072194	0	0	0	0	0	0	0	0	0	0	16.71401957763504	0	0
LK-5239005	175.25982792538693	8.893000876964281	184.15282880235122	206.98566518925838	28.884003697471027	32.75282406200375	54.44792017254865	58.779891446042996	0	0	0	0	0	0	0	0	0	0	0.3951885473205186	0	0
LK-5239010	195.72331065867127	9.931355028323576	205.65466568699483	231.1534829703017	32.2565239032021	36.57707093929985	60.805304448816095	65.64308027778436	0	0	0	0	0	0	0	0	0	0	0.44133108956886535	0	0
LK-5239015	218.1671304306606	11.070195065298288	229.23732549595886	257.6601218269299	35.95541703206845	40.77140622407623	67.77791946149654	73.1704486738878	0	0	0	0	0	0	0	0	0	0	0.4919390391315684	0	0
LK-5239020	181.86095138773672	9.227953829015666	191.08890521675238	214.78173544120784	29.971913441255243	33.98645208693797	56.49868929392524	60.993823327249885	0	0	0	0	0	0	0	0	0	0	0.4100732383683724	0	0
LK-5239025	160.73735630821741	8.156104382451234	168.89346069066863	189.83431063496957	26.490602261145746	30.038842407148447	49.93622810552014	53.90924130738784	0	0	0	0	0	0	0	0	0	0	0.36244222701524026	0	0
LK-5239030	199.35392856296366	10.115579151951838	209.4695077149155	235.44132160887392	32.854874262283424	37.25556635301368	61.933227465573225	66.86074281244815	0	0	0	0	0	0	0	0	0	0	0.44951766964518497	0	0
LK-5239035	419.8314522054467	21.30300775046811	441.1344599559148	495.8300680239862	69.19105970467636	78.45874238581689	130.42891611955156	140.80606764475837	0	0	0	0	0	0	0	0	0	0	0.9466663506435022	0	0
LK-5239040	201.9943779479036	10.249560332772392	212.243938280676	238.55974970965372	33.29003815979711	37.74901756298737	62.75353511412386	67.74631556493091	0	0	0	0	0	0	0	0	0	0	0.45547154606432655	0	0
LK-5239045	313.88342063473254	15.927012870043376	329.8104335047759	370.70314048019725	51.730108316939635	58.65901258562253	97.51407172145719	105.27246095138774	0	0	0	0	0	0	0	0	0	0	0.7077670593254486	0	0
LK-5239050	445.57583370861084	22.609324263468512	468.18515797207937	526.2347420065892	73.43390770543482	83.26989168306038	138.4269156929203	149.44040198146524	0	0	0	0	0	0	0	0	0	0	1.004716645730132	0	0
LK-5239055	180.54072669526676	9.16096323860539	189.70168993387216	213.22252139081795	29.7543314924984	33.739726481951124	56.088535469649926	60.551036951008506	0	0	0	0	0	0	0	0	0	0	0.40709630015880166	0	0
LK-5239060	243.91151193382473	12.376511578298688	256.2880235121234	288.0647958095328	40.1982650328269	45.58255552131971	75.77591903486525	81.80478301059468	0	0	0	0	0	0	0	0	0	0	0.5499893342181982	0	0
LK-5239065	389.4662842786376	19.762224171031736	409.22850844966933	459.9681448650186	64.18667488326894	72.78405347111944	120.99537816121921	130.62198099120664	0	0	0	0	0	0	0	0	0	0	0.8781967718233746	0	0
LK-5239070	60.73033585361807	3.0815671588727453	63.811903012490816	71.7238463179351	10.008769642814817	11.349377829394895	18.867075916664692	20.36817330710341	0	0	0	0	0	0	0	0	0	0	0.13693915764025502	0	0
LK-5239075	505.6460572159939	25.657396127136117	531.3034533431301	597.1789812993292	83.3338863738712	94.49590670996183	157.0889146974473	169.58718210044796	0	0	0	0	0	0	0	0	0	0	1.1401673342656016	0	0
LK-5239080	575.9480220900192	29.224645066483376	605.1726671565026	680.2071294825911	94.92012514517315	107.63404517551137	178.92960584010808	193.16555663530139	0	0	0	0	0	0	0	0	0	0	1.2986892939252448	0	0
LK-5239085	552.8440899717949	28.05230973430352	580.8963997060985	652.9208836007679	91.11244104192836	103.31634708824156	171.75191391528998	185.41679505107723	0	0	0	0	0	0	0	0	0	0	1.2465928752577562	0	0
LK-5239090	505.3160010428764	25.64064847953355	530.95664952241	596.7891777867318	83.27949088668198	94.43422530871513	156.98637624137848	169.4764855063876	0	0	0	0	0	0	0	0	0	0	1.1394230997132089	0	0
LK-5239095	507.6263942546989	25.757882012751537	533.3842762674504	599.5178023749141	83.66025929700648	94.86599511744211	157.7041454338603	170.25136166481005	0	0	0	0	0	0	0	0	0	0	1.1446327415799578	0	0
LK-5239100	327.41572373254957	16.613666421748714	344.0293901542983	386.6850844966936	53.96032329169728	61.18795003673769	101.7181484202792	109.81102130786186	0	0	0	0	0	0	0	0	0	0	0.7382806759735488	0	0
LK-5239105	237.97050081770993	12.075053921452442	250.04555473916238	281.0483325827783	39.21914626342111	44.47229029887891	73.93022682562632	79.81224431750847	0	0	0	0	0	0	0	0	0	0	0.5365931122751297	0	0
LK-5239110	812.5982982152592	41.232708397525535	853.8310066127847	959.6962480149795	133.9216894598374	151.8596098694034	252.44967884145908	272.53501457656847	0	0	0	0	0	0	0	0	0	0	1.8323054679908037	0	0
LK-5242	12215.262584015894	683.7228352891007	12898.98541930499	15673.650598358232	4445.616330988158	3753.966180543141	1901.1437820507647	2044.9693184072028	0	0	0	0	0	0	0	0	0	0	69.56697202662683	0	0
LK-5242005	255.50512916476907	15.618705782090535	271.1238349468596	353.55589324122633	143.1372181213955	108.85141880588534	0.7230882306523396	0.4719102136888953	0	0	0	0	0	0	0	0	0	0	2.321493793146985	0	0
LK-5242010	604.5541977986302	36.95563441568104	641.5098322143112	836.5534582970722	338.6789390858138	257.55483809875955	1.7109090007259742	1.1165932425790568	0	0	0	0	0	0	0	0	0	0	5.492918370751812	0	0
LK-5242015	418.67724364321754	25.59321101496589	444.27045465818344	579.3457350149479	234.54830884110186	178.36672062623157	1.1848708803224948	0.7732841534736282	0	0	0	0	0	0	0	0	0	0	3.8040591420880094	0	0
LK-5242020	593.0504123623017	36.25242254397554	629.3028349062772	820.6350649994814	332.23437239314427	252.65394483498744	1.6783528955544231	1.095346100256571	0	0	0	0	0	0	0	0	0	0	5.388396138358938	0	0
LK-5242025	156.81475936889856	9.58588814588021	166.40064751477877	216.99283495136876	87.84961965270482	66.80691343773532	0.44379111786482456	0.2896320979749381	0	0	0	0	0	0	0	0	0	0	1.4248030626186472	0	0
LK-5242030	757.4334516235216	46.30095007913569	803.7344017026572	1048.1005271203178	424.32383855418425	322.6851301567834	2.143562503663689	1.3989565813384077	0	0	0	0	0	0	0	0	0	0	6.881963827551844	0	0
LK-5242035	217.6637297031623	13.30550883569087	230.96923853885315	301.1927573938883	121.93798557971962	92.73005938558244	0.615995779430133	0.40201829815440254	0	0	0	0	0	0	0	0	0	0	1.97767066027569	0	0
LK-5242040	416.5581252733676	25.463671985967505	442.0217972593351	576.4133994074969	233.361151818768	177.46392449869458	1.1788737030540513	0.7693702062036966	0	0	0	0	0	0	0	0	0	0	3.784805046647217	0	0
LK-5242045	366.6074779840466	22.41025201671995	389.01773000076656	507.29406008901077	205.37816486375587	156.18373006389473	1.0375116674407385	0.6771128776981662	0	0	0	0	0	0	0	0	0	0	3.3309585112571076	0	0
LK-5242050	363.580166027118	22.225196261007977	385.80536228812605	503.10500922122367	203.68222626042177	154.8940213102705	1.0289442713429617	0.6715215244554067	0	0	0	0	0	0	0	0	0	0	3.303452660627404	0	0
LK-5242055	207.67360024529808	12.694824841841358	220.36842508713943	287.36888953019104	116.34138818871719	88.47402049862245	0.5877233723074703	0.3835668324532964	0	0	0	0	0	0	0	0	0	0	1.886901353197668	0	0
LK-5242060	234.31394546626927	14.323315492106724	248.637260958376	324.23253716671707	131.265647898057	99.82345753051573	0.6631164579679039	0.43277074098957935	0	0	0	0	0	0	0	0	0	0	2.12895283873906	0	0
LK-5242065	477.2612263278898	24.21709843331516	501.478324761205	563.6558792159465	78.65587447559906	89.19130620274466	148.27060747552795	160.06727501125832	0	0	0	0	0	0	0	0	0	0	1.0761631627598303	0	0
LK-5242070	565.8046047499447	34.586920742567784	600.3915254925125	782.933607189398	316.97092496313763	241.04656605236931	1.6012463306744344	1.045023921071736	0	0	0	0	0	0	0	0	0	0	5.140843482691605	0	0
LK-5242075	364.18562841850377	22.26220741215037	386.4478358306541	503.94281939478105	204.02141398108859	155.15196306099534	1.0306577505625172	0.6726397951039585	0	0	0	0	0	0	0	0	0	0	3.3089538307533446	0	0
LK-5242080	332.7015840664469	20.33762755274585	353.03921161919277	460.3766903697959	186.38365250641428	141.73899202330333	0.9415568311456413	0.6144897213792606	0	0	0	0	0	0	0	0	0	0	3.022892984204427	0	0
LK-5242085	296.67657177899724	18.13546405977337	314.8120358387706	410.5269850431301	166.20198312673884	126.39145785517493	0.8396048175821005	0.5479526177904235	0	0	0	0	0	0	0	0	0	0	2.695573361710954	0	0
LK-5242090	367.68257685288336	18.656879429262165	386.3394562821455	434.2411130335854	60.59657272878102	68.71308098883648	114.22784006067646	123.31600578322391	0	0	0	0	0	0	0	0	0	0	0.8290772913654572	0	0
LK-5242095	381.5449361238179	19.360280628570074	400.90521675238796	450.6128605626792	62.881183190727874	71.30369984119835	118.53445521556729	127.96526273375838	0	0	0	0	0	0	0	0	0	0	0.86033514256595	0	0
LK-5242100	296.7204996326231	15.056135194709773	311.7766348273329	350.4333578251286	48.90154298310066	55.45157972079354	92.18207200587804	99.51623806024982	0	0	0	0	0	0	0	0	0	0	0.6690668626010287	0	0
LK-5242105	368.3426891991183	18.690374724467304	387.0330639235856	435.02072005878034	60.70536370315944	68.83644379132991	114.43291697281411	123.5373989713446	0	0	0	0	0	0	0	0	0	0	0.8305657604702424	0	0
LK-5242110	318.1741508852599	16.144732288876774	334.31888317413666	375.77058614396435	52.43724965039937	59.46087080182977	98.84707165035196	106.71151667417222	0	0	0	0	0	0	0	0	0	0	0.7174421085065535	0	0
LK-5242115	195.0631983124363	9.897859733118437	204.96105804555472	230.37387594510676	32.14773292882368	36.453708136806426	60.60022753667844	65.42168708966366	0	0	0	0	0	0	0	0	0	0	0.43984262046408	0	0
LK-5242120	104.62780687824419	5.3090042900144585	109.93681116825864	123.56771349339907	17.24336943897988	19.55300419520751	32.50469057381906	35.09082031712925	0	0	0	0	0	0	0	0	0	0	0.23592235310848286	0	0
LK-5242125	432.04353061079377	21.92267071176317	453.9662013225569	510.2527979900927	71.20369273067716	80.7409542319452	134.22283899409825	144.9018416249911	0	0	0	0	0	0	0	0	0	0	0.9742030290820317	0	0
LK-5242130	421.4817330710341	21.386745988480957	442.8684790595151	497.7790855869735	69.4630371406224	78.76714939205044	130.94160839989573	141.35955061506007	0	0	0	0	0	0	0	0	0	0	0.9503875234054656	0	0
LK-5242135	176.2499964447394	8.94324381977199	185.1932402645114	208.1550757270508	29.047190159038657	32.93786826574388	54.75553554075514	59.11198122822403	0	0	0	0	0	0	0	0	0	0	0.39742125097769665	0	0
LK-5242140	342.59830769595413	17.3840582114669	359.982365907421	404.6160460761774	56.462515702400985	64.02529449408642	106.43491739944538	114.90306463463772	0	0	0	0	0	0	0	0	0	0	0.7725154653836126	0	0
LK-5242145	528.4199331611007	26.812983811713398	555.2329169728141	624.0754236685549	87.08717498992677	98.75192339598493	164.16406816619659	177.22524709061173	0	0	0	0	0	0	0	0	0	0	1.1915195183806973	0	0
LK-5242150	331.3763978099595	16.814638192979547	348.19103600293903	391.3627266478633	54.61306913796782	61.92812685169823	102.94860989310517	111.13938043658601	0	0	0	0	0	0	0	0	0	0	0.7472114906022612	0	0
LK-5242155	666.7134696973288	33.83024815718992	700.5437178545187	787.4030954468963	109.87888412220616	124.596430518357	207.12768125903628	223.60712000189613	0	0	0	0	0	0	0	0	0	0	1.5033537958332346	0	0
LK-5242160	436.9943732075561	22.173885425801714	459.1682586333578	516.0998506790548	72.01962503851533	81.66617525064588	135.76091583513073	146.5622905358963	0	0	0	0	0	0	0	0	0	0	0.9853665473679222	0	0
LK-5242165	218.1671304306606	11.070195065298288	229.23732549595886	257.6601218269299	35.95541703206845	40.77140622407623	67.77791946149654	73.1704486738878	0	0	0	0	0	0	0	0	0	0	0.4919390391315684	0	0
LK-5245	8342.829887890784	423.33028845014337	8766.160176340927	9853.063387926337	1374.9547296816856	1559.1207793131236	2591.8645540518123	2798.0778080633313	0	0	0	0	0	0	0	0	0	0	18.81201678083003	0	0
LK-5245005	106.9382000900666	5.4262378232324435	112.36443791329906	126.29633808158138	17.624137849304354	19.98477400393449	33.22245976630087	35.86569647555166	0	0	0	0	0	0	0	0	0	0	0.2411319949752317	0	0
LK-5245010	220.1474674693655	11.170680950913702	231.31814842027921	259.9989429025147	36.28178995520371	41.14149463155649	68.3931501979095	73.83462823824986	0	0	0	0	0	0	0	0	0	0	0.49640444644592446	0	0
LK-5245015	484.8525183095921	24.602294328174256	509.45481263776634	572.6213600056884	79.90697068095092	90.60997843141902	150.62899196511106	162.61329667464625	0	0	0	0	0	0	0	0	0	0	1.093280557464862	0	0
LK-5245020	578.5884714749591	29.358626247303928	607.947097722263	683.3255575833709	95.35528904268683	108.12749638548506	179.74991348865873	194.05112938778413	0	0	0	0	0	0	0	0	0	0	1.3046431703443864	0	0
LK-5245025	372.96347562276316	18.924841790903272	391.8883174136664	440.4779692351449	61.46690052380839	69.69998340878387	115.86845535777772	125.08715128818942	0	0	0	0	0	0	0	0	0	0	0.8409850442037401	0	0
LK-5245030	204.964883505961	10.400289161195516	215.36517266715651	242.067981323031	33.779597544500014	38.30415017420777	63.67638121874334	68.74258491147401	0	0	0	0	0	0	0	0	0	0	0.46216965703586077	0	0
LK-5245035	376.5940935270555	19.109065914531534	395.7031594415871	444.76580787371716	62.06525088288972	70.3784788224977	116.99637837453486	126.30481382285322	0	0	0	0	0	0	0	0	0	0	0.8491716242800598	0	0
LK-5245040	376.5940935270555	19.109065914531534	395.7031594415871	444.76580787371716	62.06525088288972	70.3784788224977	116.99637837453486	126.30481382285322	0	0	0	0	0	0	0	0	0	0	0.8491716242800598	0	0
LK-5245045	421.1516768979166	21.369998340878386	442.521675238795	497.38928207437607	69.4086416534332	78.70546799080373	130.8390699438269	141.24885402099974	0	0	0	0	0	0	0	0	0	0	0.9496432888530729	0	0
LK-5245050	488.15308004076695	24.769770804199947	512.9228508449669	576.5193951316631	80.45092555284302	91.22679244388613	151.65437652579934	163.72026261524968	0	0	0	0	0	0	0	0	0	0	1.100722902988789	0	0
LK-5245055	444.58566518925835	22.559081320660802	467.1447465099192	525.0653314687967	73.27072124386717	83.08484747932023	138.1193003247138	149.1083121992842	0	0	0	0	0	0	0	0	0	0	1.0024839420729539	0	0
LK-5245060	458.7780806333104	23.27923016757128	482.0573108008817	541.826882510488	75.60972719300325	85.73714773292882	142.5284539356735	153.86826574387902	0	0	0	0	0	0	0	0	0	0	1.0344860278258396	0	0
LK-5245065	576.2780782631368	29.241392714085944	605.5194709772227	680.5969329951886	94.97452063236236	107.69572657675808	179.0321442961769	193.2762532293617	0	0	0	0	0	0	0	0	0	0	1.2994335284776375	0	0
LK-5245070	385.83566637434524	19.578000047403474	405.4136664217487	455.6803062264464	63.58832452418763	72.10555805740562	119.8674551444621	129.40431845654288	0	0	0	0	0	0	0	0	0	0	0.8700101917470551	0	0
LK-5245075	488.813192387002	24.80326609940509	513.616458486407	577.2990021568581	80.55971652722145	91.35015524637957	151.85945343793702	163.9416558033704	0	0	0	0	0	0	0	0	0	0	1.1022113720935744	0	0
LK-5245080	1029.4452039534497	52.23591287241354	1081.6811168258632	1215.7971557915193	169.659524543149	192.3842904884928	319.8174444786803	345.2626768742149	0	0	0	0	0	0	0	0	0	0	2.321267568912801	0	0
LK-5245085	122.45084022658861	6.213377260553199	128.66421748714183	144.61710317366263	20.180725747197272	22.883799862529923	38.041767201535876	41.06843639638786	0	0	0	0	0	0	0	0	0	0	0.27611101893768814	0	0
LK-5245090	33.33567348486644	1.691512407859496	35.02718589272594	39.37015477234481	5.493944206110308	6.22982152591785	10.356384062951815	11.180356000094807	0	0	0	0	0	0	0	0	0	0	0.07516768979166173	0	0
LK-5245095	677.6053234102059	34.382920528074706	711.9882439382806	800.2666113626128	111.67393519945011	126.63191675949847	210.51145030930766	227.2601076058875	0	0	0	0	0	0	0	0	0	0	1.5279135360621932	0	0
LK-5245100	276.2570168993387	14.017781043350476	290.2747979426892	326.2655400440852	45.529022777369576	51.62733284349743	85.82468772961057	92.65304922850844	0	0	0	0	0	0	0	0	0	0	0.6229243203526817	0	0
LK-5245105	131.69241307387833	6.682311393425138	138.37472446730345	155.53160152639188	21.703799388495177	24.61087909743784	40.91284397146311	44.16794103007751	0	0	0	0	0	0	0	0	0	0	0.2969495864046835	0	0
LK-5245110	86.80477352989973	4.404631319475717	91.20940484937545	102.5183238131355	14.306013130762484	16.222208527885094	26.967613946102247	29.113204237870633	0	0	0	0	0	0	0	0	0	0	0.19573368727927756	0	0
LK-5248	10831.453433196655	549.6075513735157	11381.06098457017	12792.181872911286	1785.0967030883364	2024.1985447133275	3365.0045128107895	3632.730127278329	0	0	0	0	0	0	0	0	0	0	24.423545305870928	0	0
LK-5248005	241.27106254888483	12.242530397478136	253.51359294636296	284.9463677087531	39.76310113531322	45.08910431134602	74.95561138631462	80.91921025811192	0	0	0	0	0	0	0	0	0	0	0.5440354577990567	0	0
LK-5248010	412.9002725699794	20.951307150814156	433.85157972079355	487.64419425943925	68.04875447370293	77.16343295963594	128.27560854210614	138.48143916949113	0	0	0	0	0	0	0	0	0	0	0.9310374250432557	0	0
LK-5248015	724.4732999928895	36.761086487639545	761.234386480529	855.6187101514541	119.39809438031807	135.39067573653148	225.0719110710815	242.97902396245644	0	0	0	0	0	0	0	0	0	0	1.6335948425019553	0	0
LK-5248020	511.91712450522624	25.975601431584934	537.8927259368112	604.5852480386812	84.36740063046621	95.66785333364936	159.0371453627551	171.69041738759452	0	0	0	0	0	0	0	0	0	0	1.1543077907610628	0	0
LK-5248025	233.34971439406507	11.840586855016472	245.19030124908156	275.5910834064137	38.45760944277215	43.60875068142495	72.4946884406627	78.26249200066366	0	0	0	0	0	0	0	0	0	0	0.5261738285416321	0	0
LK-5248030	447.8862269204333	22.726557796686496	470.6127847171198	528.9633665947714	73.81467611575928	83.70166149178735	139.1446848854021	150.21527813988766	0	0	0	0	0	0	0	0	0	0	1.0099262875968809	0	0
LK-5248035	885.2106563011068	44.91719087009078	930.1278471711976	1045.4530207864236	145.8886966414638	165.42951814367993	275.0081391766016	296.8882652698443	0	0	0	0	0	0	0	0	0	0	1.9960370695171956	0	0
LK-5248040	788.8342537507999	40.02687777014055	828.8611315209405	931.6303951079615	130.00521438221423	147.4185489796402	245.06691000450334	264.56485980422366	0	0	0	0	0	0	0	0	0	0	1.77872058021853	0	0
LK-5248050	360.4213410442986	18.28843118200564	378.7097722263042	425.66543575644096	59.39987201061838	67.35609016140883	111.9719940271622	120.88068071389633	0	0	0	0	0	0	0	0	0	0	0.8127041312128179	0	0
LK-5248055	347.21909411959894	17.61852527790287	364.8376193975018	410.073295252542	57.224052523049934	64.88883411154038	107.87045578440899	116.45281695148253	0	0	0	0	0	0	0	0	0	0	0.7829347491171103	0	0
LK-5248060	324.4452181744922	16.46293759332559	340.9081557678178	383.17685288331637	53.470763906994385	60.632817425517295	100.79530231565974	108.81475196131876	0	0	0	0	0	0	0	0	0	0	0.7315825650020147	0	0
LK-5248065	496.7345405418217	25.205209641866748	521.9397501836885	586.6542864591975	81.86520821976251	92.83050887630063	154.32037638358892	166.59837406081866	0	0	0	0	0	0	0	0	0	0	1.120073001350999	0	0
LK-5248070	162.38763717380485	8.23984262046408	170.62747979426894	191.7833281979569	26.762579697091798	30.347249413382002	50.448920385864284	54.46272427768955	0	0	0	0	0	0	0	0	0	0	0.3661633997772037	0	0
LK-5248075	327.41572373254957	16.613666421748714	344.0293901542983	386.6850844966936	53.96032329169728	61.18795003673769	101.7181484202792	109.81102130786186	0	0	0	0	0	0	0	0	0	0	0.7382806759735488	0	0
LK-5248080	374.61375648835065	19.00858002891612	393.6223365172667	442.42698679813236	61.738877959754454	70.00839041501743	116.38114763812189	125.64063425849116	0	0	0	0	0	0	0	0	0	0	0.8447062169657037	0	0
LK-5248085	397.0575762603399	20.14742006589083	417.2049963262307	468.9336256547605	65.43777108862079	74.20272569979379	123.3537626508023	133.16800265459457	0	0	0	0	0	0	0	0	0	0	0.8953141665284066	0	0
LK-5248090	1047.928349648029	53.17378113815742	1101.1021307861865	1237.626152496978	172.70567182574482	195.83844895830865	325.55959801853476	351.46168614159416	0	0	0	0	0	0	0	0	0	0	2.3629447038467917	0	0
LK-5248095	454.48735038278306	23.061510748737884	477.548861131521	536.7594368467209	74.9025858595435	84.93528951672158	141.1954540067787	152.42921002109455	0	0	0	0	0	0	0	0	0	0	1.0248109786447348	0	0
LK-5248100	405.3089805882771	20.56611125595506	425.8750918442322	478.6787134696973	66.79765826835107	75.74476073096157	125.91722405252305	135.9354175061032	0	0	0	0	0	0	0	0	0	0	0.9139200303382238	0	0
LK-5248105	512.9072930245787	26.02584437439264	538.9331373989713	605.7546585764736	84.53058709203384	95.85289753738948	159.34476073096158	172.02250716977554	0	0	0	0	0	0	0	0	0	0	1.156540494418241	0	0
LK-5248110	241.93117489511982	12.276025692683273	254.2072005878031	285.725974733948	39.87189210969164	45.212467113839445	75.16068829845227	81.1406034462326	0	0	0	0	0	0	0	0	0	0	0.5455239269038421	0	0
